Date,AAPL,AMZN,BAC,BRK-A,CVX,GOOGL,INTC,JNJ,JPM,KO,META,MSFT,PFE,PG,UNH,V,VZ,WFC,WMT,XOM
2018-07-02,44.32948303222656,85.53150177001953,23.278011322021484,283700.0,88.67342376708984,57.28058624267578,43.66805648803711,101.42750549316406,83.65927124023438,35.1691780090332,201.6475830078125,93.6678237915039,24.732500076293945,64.31039428710938,220.4355010986328,127.0220947265625,33.203758239746094,45.11454391479492,25.03849983215332,57.881080627441406
2018-07-09,45.12187957763672,90.65149688720703,23.709850311279297,290000.0,88.60197448730469,59.727352142333984,44.3906135559082,101.57268524169922,85.9730224609375,35.247962951660156,205.70571899414062,97.62158203125,25.012414932250977,64.31039428710938,227.41531372070312,132.0711212158203,33.15861511230469,44.686729431152344,25.983627319335938,58.570045471191406
2018-07-16,45.14783477783203,90.68499755859375,25.021989822387695,299380.0,87.33770751953125,59.403038024902344,44.127098083496094,101.50814819335938,89.9499740600586,35.673404693603516,208.30532836914062,98.39933013916016,24.879131317138672,63.799560546875,222.14088439941406,133.55838012695312,33.02759552001953,45.5342903137207,26.090286254882812,57.227264404296875
2018-07-23,45.039344787597656,90.8635025024414,25.794334411621094,302000.0,89.98059844970703,62.13098907470703,40.53131103515625,106.10566711425781,93.78950500488281,36.40610122680664,173.5282440185547,99.70492553710938,25.598901748657227,65.93321228027344,224.99789428710938,133.2931365966797,33.93450927734375,47.32627487182617,26.111024856567383,57.59285354614258
2018-07-30,49.05085754394531,91.16449737548828,26.16803550720215,304671.0,88.6091537475586,61.40052795410156,42.188934326171875,106.42827606201172,94.64630126953125,36.72911071777344,176.395751953125,100.03825378417969,27.01847267150879,67.36509704589844,226.1143341064453,132.4500732421875,34.104148864746094,47.48771286010742,26.546558380126953,56.38359832763672
2018-08-06,48.94236755371094,94.31500244140625,25.90229034423828,312000.0,88.10199737548828,62.112144470214844,41.52588653564453,105.46039581298828,93.54700469970703,36.30367660522461,178.85643005371094,100.92716217041016,27.51066780090332,66.62869262695312,228.8745880126953,132.3648223876953,34.234649658203125,46.85810089111328,26.718402862548828,55.835262298583984
2018-08-13,51.49243927001953,94.11100006103516,25.52857780456543,313465.0,84.14479064941406,60.294166564941406,40.28174591064453,108.46088409423828,92.77099609375,36.713348388671875,172.44674682617188,99.61233520507812,28.29034996032715,68.47789764404297,230.60635375976562,133.88046264648438,35.748355865478516,47.85962677001953,29.159236907958984,55.58723449707031
2018-08-20,51.156394958496094,95.26950073242188,25.653156280517578,312850.0,85.82408905029297,61.33060836791992,40.76068115234375,109.65458679199219,92.69828033447266,35.94915008544922,173.29013061523438,100.75786590576172,28.498716354370117,68.20789337158203,232.320556640625,136.8044891357422,35.74182891845703,47.72139358520508,28.2950382232666,56.553226470947266
2018-08-27,53.87088394165039,100.635498046875,25.686372756958008,315800.0,85.4274673461914,61.08513259887695,41.41922378540039,108.6383056640625,92.6174087524414,35.114036560058594,174.36170959472656,104.41079711914062,27.907228469848633,67.8724365234375,235.99505615234375,139.3565673828125,35.47431945800781,47.55064392089844,28.56621742248535,56.94386291503906
2018-09-03,52.372825622558594,97.60350036621094,25.62823486328125,321700.0,82.64380645751953,58.396854400634766,39.725852966308594,111.4977798461914,92.40725708007812,36.020057678222656,161.7705078125,100.58126068115234,28.36427879333496,67.02143859863281,235.8368682861328,135.85580444335938,35.232913970947266,46.6724853515625,28.557279586791992,58.122947692871094
2018-09-10,52.973934173583984,98.5094985961914,25.34322738647461,324999.0,84.6485824584961,58.41619110107422,38.94758987426758,113.25971984863281,91.74442291259766,36.23276901245117,161.05612182617188,105.37749481201172,28.87511444091797,68.41242218017578,234.012939453125,140.25782775878906,35.59175491333008,44.50148391723633,28.18775749206543,58.897159576416016
2018-09-17,51.51137924194336,95.75050354003906,25.893983840942383,331336.0,87.35291290283203,58.12559127807617,39.90544891357422,116.01223754882812,95.2606201171875,37.00975036621094,161.66136169433594,106.20474243164062,29.61446762084961,70.22071838378906,235.21250915527344,142.3544921875,35.5069465637207,44.712890625,28.578134536743164,60.49530792236328
2018-09-24,53.423583984375,100.1500015258789,24.58384895324707,320000.0,88.18223571777344,59.85926055908203,40.44425582885742,112.18794250488281,91.2109375,36.699867248535156,163.17945861816406,106.30699157714844,29.621192932128906,68.10150909423828,234.65675354003906,142.39244079589844,34.834903717041016,42.737022399902344,27.985116958618164,60.388790130615234
2018-10-01,53.08043670654297,94.48249816894531,25.226396560668945,329500.0,90.38174438476562,57.912845611572266,40.22189712524414,112.94303894042969,92.64976501464844,36.45356369018555,156.10498046875,104.22490692138672,30.1857852935791,67.21782684326172,237.4440155029297,137.905029296875,35.846221923828125,43.24928665161133,27.806318283081055,60.616065979003906
2018-10-08,52.564517974853516,89.43049621582031,23.749364852905273,310000.0,84.92985534667969,55.56773376464844,38.38311767578125,108.69650268554688,87.05532836914062,35.500118255615234,152.5429229736328,101.84538269042969,29.4262638092041,64.68948364257812,228.98533630371094,132.87681579589844,35.05674362182617,42.37113571166992,28.25331687927246,57.803306579589844
2018-10-15,51.9018669128418,88.20149993896484,23.632532119750977,314477.0,85.1966781616211,54.8060302734375,37.63050842285156,112.90243530273438,87.83676147460938,36.81111145019531,152.85052490234375,100.99954986572266,29.91020965576172,71.43172454833984,234.00404357910156,132.89584350585938,36.21704864501953,43.00535202026367,28.950632095336914,58.2224006652832
2018-10-22,51.189517974853516,82.1405029296875,22.02198600769043,296805.0,80.42987060546875,53.74331283569336,39.07586669921875,111.2136001586914,84.18196105957031,36.4853401184082,144.23809814453125,99.41938018798828,28.63313865661621,72.52517700195312,227.7239990234375,130.67587280273438,36.61946487426758,41.67185974121094,29.48406219482422,55.06870651245117
2018-10-29,49.1021842956543,83.27649688720703,23.273712158203125,308411.0,82.73755645751953,53.13534164428711,40.29030990600586,114.22594451904297,88.2193374633789,38.137996673583984,149.1793212890625,98.67576599121094,28.854951858520508,74.13482666015625,230.2201690673828,132.61117553710938,37.358314514160156,43.590797424316406,30.199254989624023,58.20819854736328
2018-11-05,48.389835357666016,85.62149810791016,23.7994327545166,329665.0,86.18465423583984,53.409576416015625,41.14554977416992,118.00965118408203,90.5880126953125,39.47282028198242,143.831298828125,101.84538269042969,29.762340545654297,76.28104400634766,243.927001953125,136.54837036132812,38.5655517578125,43.1273193359375,31.456811904907227,57.44109344482422
2018-11-12,45.96059036254883,79.67050170898438,23.15688133239746,328350.0,85.8601303100586,52.97565841674805,42.024131774902344,118.53739929199219,89.52983093261719,39.86214828491211,138.4435577392578,100.65562438964844,29.470460891723633,77.44493865966797,239.12872314453125,132.99069213867188,39.72001647949219,43.39427185058594,29.111560821533203,56.65297317504883
2018-11-19,40.916404724121094,75.10299682617188,22.50598907470703,310340.0,82.72332000732422,51.082801818847656,40.05331039428711,115.48445129394531,86.81114959716797,38.948421478271484,130.70428466796875,96.217529296875,29.219850540161133,75.5628662109375,230.75820922851562,126.28191375732422,38.684295654296875,42.48441696166992,28.339738845825195,54.16326141357422
2018-11-26,42.410179138183594,84.50849914550781,23.699289321899414,326000.0,86.61189270019531,55.02769470214844,42.43723678588867,119.27628326416016,90.50660705566406,40.044891357421875,139.51515197753906,103.51758575439453,31.312786102294922,78.0145034790039,248.16954040527344,134.68362426757812,39.779380798339844,44.49265670776367,29.099637985229492,57.04043197631836
2018-12-03,40.013946533203125,81.45649719238281,21.220884323120117,307674.0,84.09960174560547,51.900047302246094,39.79511642456055,118.83470916748047,84.0761489868164,39.312469482421875,136.3499755859375,97.85115051269531,29.748172760009766,76.31404876708984,238.18508911132812,130.31166076660156,38.050994873046875,41.197509765625,27.770557403564453,55.70588684082031
2018-12-10,39.29911804199219,79.59549713134766,20.542287826538086,300320.0,82.89079284667969,52.15444564819336,41.189327239990234,108.67781066894531,81.63422393798828,39.512672424316406,142.93829345703125,98.98074340820312,29.66688346862793,79.77274322509766,234.50408935546875,128.391845703125,37.655181884765625,38.14826965332031,27.52060890197754,54.227848052978516
2018-12-17,35.796207427978516,68.87249755859375,19.610843658447266,288000.0,75.88550567626953,49.15622329711914,38.59025192260742,104.66571807861328,76.65267181396484,38.095218658447266,123.97708129882812,91.69928741455078,28.40028953552246,75.09237670898438,210.89613342285156,118.09882354736328,36.23024368286133,36.98430633544922,26.106372833251953,48.875389099121094
2018-12-24,37.10237503051758,73.9010009765625,20.466766357421875,302600.0,79.11871337890625,51.90500259399414,40.23404312133789,103.99565887451172,78.81784057617188,37.798912048339844,132.162841796875,93.7156753540039,29.097938537597656,75.2657241821289,217.88653564453125,124.44763946533203,36.46113586425781,37.52530288696289,27.604503631591797,48.91124725341797
