Date,AIG,BMY,CVX,DIS,FNMA,GE,IBM,INTC,JNJ,KO,LLY,MCD,MRK,MSFT,PEP,PFE,PG,VZ,WMT,XOM
1995-09-17,231.08445739746094,5.801451206207275,8.14168643951416,13.90911865234375,19.195003509521484,25.14732551574707,11.160140991210938,4.262880325317383,8.673810958862305,8.128621101379395,10.358917236328125,10.467607498168945,9.859922409057617,3.418718099594116,11.333172798156738,2.9649264812469482,8.923731803894043,6.624207496643066,2.5816776752471924,7.018708229064941
1995-09-24,233.14163208007812,5.902691841125488,8.018329620361328,14.000629425048828,19.47693634033203,25.44668960571289,11.234448432922363,4.23645544052124,8.837748527526855,7.941591262817383,10.431453704833984,9.855647087097168,9.602702140808105,3.4472856521606445,11.277899742126465,3.0433270931243896,8.96741008758545,6.6649322509765625,2.5558619499206543,7.00658655166626
1995-10-01,233.48460388183594,6.074815273284912,8.080013275146484,13.97012710571289,19.923328399658203,25.25860595703125,11.189860343933105,4.368570804595947,9.210334777832031,8.143007278442383,10.736130714416504,9.984485626220703,10.2243070602417,3.271111488342285,11.499032974243164,3.20725154876709,9.331344604492188,6.488467693328857,2.452594518661499,7.139931678771973
1995-10-08,236.91307067871094,6.002320289611816,8.059447288513184,14.031133651733398,20.74563980102539,25.3088321685791,10.996681213378906,4.421416759490967,9.255038261413574,8.157398223876953,10.86670207977295,10.242145538330078,10.26717472076416,3.285395860671997,11.222612380981445,3.2500157356262207,9.345898628234863,6.824045658111572,2.3880529403686523,7.249035358428955
1995-10-15,233.82725524902344,6.247729301452637,7.915528297424316,13.99266529083252,19.35947036743164,25.961641311645508,11.338467597961426,4.729682445526123,9.508408546447754,8.330034255981445,10.953756332397461,10.693060874938965,10.288610458374023,3.637742280960083,11.637239456176758,3.478085517883301,9.433245658874512,7.002545356750488,2.37514328956604,7.346008777618408
1995-10-22,232.11300659179688,6.28863000869751,7.627694129943848,13.931558609008789,19.52392578125,25.007522583007812,11.472216606140137,4.782528877258301,9.627626419067383,8.243720054626465,11.229411125183105,10.757475852966309,9.988527297973633,3.809155225753784,11.692530632019043,3.3569233417510986,9.539169311523438,7.03000545501709,2.284785270690918,7.23690938949585
1995-10-29,236.91307067871094,6.2784013748168945,7.894969940185547,14.237080574035645,20.78807830810547,25.208410263061523,12.066632270812988,5.108409404754639,9.568025588989258,8.186168670654297,11.084335327148438,10.499807357788086,9.7527437210083,3.7901113033294678,11.775452613830566,3.3141608238220215,9.74400520324707,7.002545356750488,2.413869619369507,7.382378101348877
1995-11-05,236.91307067871094,6.513590335845947,7.8332905769348145,14.512044906616211,20.244129180908203,26.363365173339844,11.576237678527832,4.811788558959961,9.508408546447754,8.373201370239258,11.301949501037598,10.918517112731934,9.988527297973633,3.6901192665100098,11.775452613830566,3.3355417251586914,9.714737892150879,6.865240097045898,2.4655025005340576,7.321763038635254
1995-11-12,238.28448486328125,6.595393180847168,8.244486808776855,14.481494903564453,20.740781784057617,26.915733337402344,11.337451934814453,4.424023151397705,10.100791931152344,8.632160186767578,11.896790504455566,11.401641845703125,10.2243070602417,3.3282504081726074,12.107159614562988,3.407386541366577,10.417012214660645,7.084929943084717,2.42677640914917,7.7736406326293945
1995-11-19,244.45579528808594,6.319307327270508,8.185172080993652,15.275838851928711,20.40968894958496,26.514013290405273,11.426840782165527,4.441646575927734,10.11575698852539,8.66093921661377,11.469690322875977,11.240594863891602,10.074256896972656,3.3520562648773193,12.024229049682617,3.3429625034332275,10.124396324157715,6.988812446594238,2.5558619499206543,7.700182914733887
1995-11-26,248.91299438476562,6.605618476867676,8.20594596862793,14.970319747924805,21.213775634765625,27.568544387817383,11.292759895324707,4.300644397735596,10.28035831451416,8.722082138061523,11.47882080078125,11.562675476074219,10.56726360321045,3.285395860671997,12.190077781677246,3.35011887550354,9.91956901550293,7.0711989402771,2.504228353500366,7.614493370056152
1995-12-03,249.59873962402344,6.932834625244141,8.507182121276855,14.893938064575195,21.828662872314453,28.271570205688477,11.546027183532715,4.459275245666504,10.804108619689941,9.061446189880371,11.805742263793945,11.67729663848877,10.888776779174805,3.5996525287628174,12.798200607299805,3.643612861633301,10.197556495666504,7.126118183135986,2.4576079845428467,8.006230354309082
1995-12-10,259.77886962890625,7.0453104972839355,8.683760643005371,14.939767837524414,21.473915100097656,29.07502555847168,10.75642204284668,4.106762409210205,10.938782691955566,9.075874328613281,12.244074821472168,12.096651077270508,11.33541488647461,3.3663411140441895,12.787494659423828,3.7581489086151123,10.065871238708496,7.5380353927612305,2.3929357528686523,8.055204391479492
1995-12-17,253.94509887695312,6.9635114669799805,8.662988662719727,14.848114967346191,22.230710983276367,28.773719787597656,10.875611305236816,4.159637928009033,10.355177879333496,8.311127662658691,13.03307056427002,11.516005516052246,11.20611572265625,3.4472856521606445,12.343674659729004,3.5791873931884766,9.714737892150879,7.208500862121582,2.380000352859497,7.9695143699646
1995-12-24,253.94509887695312,7.024865627288818,8.704538345336914,14.389837265014648,23.436838150024414,28.924381256103516,10.890511512756348,4.0010085105896,10.235469818115234,8.570856094360352,13.1499605178833,11.645039558410645,11.313863754272461,3.3425345420837402,12.399150848388672,3.607821464538574,9.714737892150879,7.3458027839660645,2.3023927211761475,7.945027828216553
