Date,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,ORCL,PEP,PFE,PG,PM,T,VZ,WFC,WMT,XOM
2008-06-10,16.906435012817383,49.21544647216797,91.45240020751953,14.217082023620605,67.33074188232422,14.101542472839355,39.016700744628906,25.411338806152344,15.546455383300781,20.851913452148438,18.277605056762695,38.749755859375,7.925495147705078,39.074249267578125,,7.491925239562988,13.275327682495117,16.559673309326172,13.72946548461914,46.29689407348633
2008-06-16,,,,,,,,,,,,,,,21.680755615234375,,,,,
2008-06-17,15.799492835998535,49.002716064453125,86.49622344970703,13.532052040100098,65.60377502441406,13.793109893798828,38.09817123413086,23.458086013793945,15.383240699768066,20.159971237182617,17.59238624572754,37.92242431640625,7.751553058624268,37.31324768066406,,7.121164321899414,13.154439926147461,15.228879928588867,13.111393928527832,46.14430236816406
2008-06-23,,,,,,,,,,,,,,,21.512380599975586,,,,,
2008-06-24,14.969300270080566,49.037357330322266,85.1910629272461,13.065686225891113,62.984073638916016,13.250268936157227,38.12779998779297,21.829317092895508,15.013535499572754,19.82841682434082,16.731889724731445,37.312191009521484,7.7916951179504395,36.056243896484375,,6.978245258331299,12.967622756958008,14.908733367919922,13.009542465209961,46.37056350708008
2008-06-30,,,,,,,,,,,,,,,22.419605255126953,,,,,
2008-07-01,14.52524185180664,47.89463806152344,86.499755859375,13.499785423278809,64.56227111816406,12.775284767150879,38.667083740234375,21.657533645629883,14.814244270324707,18.761674880981445,16.803607940673828,39.09008026123047,7.756009101867676,37.3013916015625,,6.769042015075684,12.978608131408691,14.764352798461914,13.173894882202148,45.74968719482422
2008-07-07,,,,,,,,,,,,,,,23.247228622436523,,,,,
2008-07-08,13.707919120788574,45.906028747558594,86.75508117675781,12.946549415588379,64.58351135253906,12.627232551574707,39.35447311401367,20.388185501098633,14.718927383422852,18.127399444580078,16.293663024902344,38.08671569824219,7.871971130371094,37.906185150146484,,6.704832077026367,12.777138710021973,13.540271759033203,13.03499984741211,44.94465255737305
2008-07-14,,,,,,,,,,,,,,,22.092918395996094,,,,,
2008-07-15,14.055447578430176,42.99237823486328,88.3829574584961,11.635564804077148,68.36692810058594,13.626558303833008,39.7692985534668,24.86600112915039,14.326111793518066,18.480567932128906,16.803607940673828,37.816795349121094,8.06821346282959,37.73422622680664,,6.701583385467529,13.034234046936035,17.28785514831543,13.266485214233398,43.66083908081055
2008-07-21,,,,,,,,,,,,,,,23.107830047607422,,,,,
2008-07-22,14.14554214477539,40.80590057373047,88.3829574584961,11.842066764831543,67.0863037109375,13.36746883392334,40.58116149902344,24.22905921936035,14.773805618286133,18.379669189453125,16.508790969848633,39.142879486083984,8.188634872436523,38.083621978759766,,6.448932647705078,12.459467887878418,17.532665252685547,12.967867851257324,42.45065689086914
2008-07-28,,,,,,,,,,,,,,,22.685312271118164,,,,,
2008-07-29,14.151973724365234,40.95927047729492,89.91503143310547,11.491609573364258,67.78240966796875,13.89181137084961,40.877464294433594,25.824613571166992,15.568094253540039,18.22110366821289,16.93108558654785,39.70616912841797,8.465155601501465,39.27092742919922,,6.352081775665283,12.54474925994873,18.9450740814209,13.52575397491455,40.303924560546875
2008-08-04,,,,,,,,,,,,,,,24.04869270324707,,,,,
2008-08-05,15.844549179077148,41.59245681762695,95.5965805053711,12.430792808532715,67.27228546142578,15.039176940917969,42.46562194824219,26.950481414794922,15.986907958984375,20.109516143798828,18.38914680480957,40.644981384277344,8.866562843322754,41.42478942871094,,6.703690052032471,13.089856147766113,19.842744827270508,13.555848121643066,41.1247444152832
2008-08-11,,,,,,,,,,,,,,,24.205507278442383,,,,,
2008-08-12,15.760883331298828,41.1522102355957,93.68144226074219,12.36775016784668,66.46207427978516,14.903582572937012,42.127830505371094,23.63717269897461,15.692293167114258,19.958158493041992,18.142148971557617,40.961856842041016,8.904077529907227,42.52262496948242,,6.611051559448242,12.882192611694336,18.275814056396484,13.6183500289917,40.472747802734375
2008-08-18,,,,,,,,,,,,,,,24.188079833984375,,,,,
2008-08-19,15.58068561553955,42.61982345581055,90.39384460449219,11.988253593444824,65.53919219970703,14.258034706115723,41.955989837646484,23.244728088378906,15.472786903381348,19.936538696289062,17.695964813232422,40.515899658203125,8.845145225524902,41.84244918823242,,6.425774097442627,12.778373718261719,18.19332504272461,13.608197212219238,41.6256217956543
2008-08-25,,,,,,,,,,,,,,,23.39095687866211,,,,,
2008-08-26,15.477717399597168,43.023521423339844,89.69160461425781,11.498806953430176,64.93640899658203,14.195960998535156,42.0078239440918,24.7630615234375,15.039531707763672,19.748292922973633,17.472877502441406,40.18146896362305,8.663798332214355,41.62766647338867,,6.735268592834473,13.023112297058105,19.20864486694336,13.729058265686035,42.31314468383789
2008-09-01,,,,,,,,,,,,,,,23.521636962890625,,,,,
2008-09-02,15.040093421936035,40.396854400634766,92.8515625,10.423111915588379,62.56791305541992,13.01658821105957,43.07546615600586,26.731735229492188,15.417911529541016,18.90163230895996,15.345531463623047,41.27281188964844,8.677398681640625,43.17893600463867,,6.853176116943359,13.023112297058105,21.296403884887695,14.410049438476562,40.599666595458984
2008-09-08,,,,,,,,,,,,,,,23.382244110107422,,,,,
2008-09-09,14.402969360351562,39.91836929321289,78.52005004882812,10.768356323242188,61.447689056396484,12.01722526550293,41.51874542236328,23.804443359375,15.813606262207031,19.408185958862305,15.14633846282959,42.71356201171875,8.183228492736816,43.04169845581055,,6.307868480682373,12.325972557067871,19.6718807220459,14.324048042297363,38.73813247680664
2008-09-15,,,,,,,,,,,,,,,22.621471405029297,,,,,
2008-09-16,14.87276840209961,43.52694320678711,83.46746826171875,10.676027297973633,61.991798400878906,11.4833984375,40.80300521850586,26.249223709106445,14.945783615112305,18.380605697631836,15.735941886901855,41.963809967041016,8.192299842834473,40.595458984375,,6.149960994720459,11.877284049987793,22.324420928955078,13.687214851379395,41.715538024902344
2008-09-22,,,,,,,,,,,,,,,22.392711639404297,,,,,
2008-09-23,14.023258209228516,38.62748336791992,74.72254180908203,9.456378936767578,61.058258056640625,10.719904899597168,39.902374267578125,26.377899169921875,14.843976020812988,18.098379135131836,14.955126762390137,41.12548065185547,8.001886367797852,39.825801849365234,,5.842565059661865,11.35443115234375,21.099693298339844,13.584956169128418,39.166507720947266
2008-09-29,,,,,,,,,,,,,,,21.851587295532227,,,,,
2008-09-30,13.167328834533691,38.29852294921875,69.15885162353516,9.213391304016113,53.67537307739258,10.50886058807373,38.470882415771484,28.308002471923828,14.811975479125977,18.026018142700195,14.580650329589844,39.34254837036133,8.586727142333984,40.917667388916016,,5.655185222625732,11.109687805175781,21.347158432006836,13.457119941711426,40.89052963256836
2008-10-06,,,,,,,,,,,,,,,17.48302459716797,,,,,
2008-10-07,12.401484489440918,34.83451843261719,67.9295883178711,9.456872940063477,49.189090728759766,10.546102523803711,37.38534927368164,27.2232666015625,13.747331619262695,18.452970504760742,15.026826858520508,36.46741485595703,7.562121868133545,37.76144027709961,,5.488858222961426,10.727745056152344,19.2911319732666,12.666898727416992,38.64822006225586
2008-10-13,,,,,,,,,,,,,,,19.049184799194336,,,,,
2008-10-14,12.20197582244873,34.6949462890625,65.14775848388672,9.414679527282715,49.34913635253906,9.956414222717285,38.43510055541992,26.36098861694336,13.514616966247559,17.888530731201172,14.469099044799805,33.509647369384766,7.8613433837890625,38.1313591003418,,5.8019304275512695,10.923934936523438,20.452423095703125,12.650625228881836,39.658321380615234
2008-10-20,,,,,,,,,,,,,,,17.8173770904541,,,,,
2008-10-21,10.354948997497559,30.757448196411133,57.35200500488281,8.17790412902832,42.49433517456055,8.845321655273438,35.876338958740234,22.043128967285156,11.92928409576416,15.326826095581055,12.56485366821289,30.398372650146484,7.430650234222412,34.22932052612305,,5.243017673492432,10.403923034667969,19.564002990722656,11.544304847717285,34.95156478881836
2008-10-27,,,,,,,,,,,,,,,19.12398910522461,,,,,
2008-10-28,11.069304466247559,36.72853088378906,62.43056106567383,8.599843978881836,49.439796447753906,9.708127975463867,36.47874450683594,26.406373977661133,13.220820426940918,16.36886978149414,14.604549407958984,33.92879867553711,8.051756858825684,38.66936492919922,,5.9782023429870605,11.587130546569824,21.448698043823242,13.008553504943848,39.288124084472656
2008-11-03,,,,,,,,,,,,,,,18.565261840820312,,,,,
2008-11-04,11.307417869567871,37.05245590209961,59.681026458740234,7.912083148956299,44.74015426635742,8.907389640808105,35.7928352355957,23.60560417175293,13.351720809936523,15.413660049438477,13.991048812866211,32.24032211303711,7.525851726531982,38.999603271484375,,5.905112266540527,11.489157676696777,18.16159439086914,12.824943542480469,39.14535140991211
2008-11-10,,,,,,,,,,,,,,,16.89790916442871,,,,,
2008-11-11,10.432174682617188,35.27809524536133,52.11172103881836,7.44894552230835,41.5624885559082,8.139495849609375,35.3514518737793,21.245691299438477,12.79030704498291,13.980842590332031,13.074773788452148,31.272119522094727,7.345238208770752,37.534515380859375,,5.754637241363525,11.018138885498047,17.832963943481445,12.041686058044434,39.030029296875
2008-11-17,,,,,,,,,,,,,,,16.831924438476562,,,,,
2008-11-18,10.554452896118164,37.35322570800781,49.362186431884766,6.389631748199463,42.855281829833984,8.490119934082031,35.25603103637695,17.8808650970459,13.156826972961426,14.972240447998047,13.258028030395508,32.8602180480957,7.400605201721191,38.837501525878906,,5.79118013381958,11.202778816223145,16.67314910888672,12.264814376831055,41.91289520263672
2008-11-24,,,,,,,,,,,,,,,18.54766273498535,,,,,
2008-11-25,9.627718925476074,36.206993103027344,50.13851547241211,6.601841449737549,41.25135803222656,7.86400842666626,33.27573013305664,16.934310913085938,12.895028114318848,13.55827808380127,12.325826644897461,31.667667388916016,7.049954414367676,36.321598052978516,,5.795481204986572,11.556992530822754,15.000709533691406,12.320589065551758,39.52467727661133
2008-12-01,,,,,,,,,,,,,,,18.635650634765625,,,,,
2008-12-02,11.101480484008789,39.25859832763672,61.07197952270508,7.4983367919921875,45.521331787109375,8.728044509887695,35.344573974609375,23.657468795776367,13.488716125488281,15.306798934936523,13.576738357543945,31.64405059814453,7.811238765716553,37.52249526977539,,6.444677352905273,12.898455619812012,20.927940368652344,13.378096580505371,42.338409423828125
2008-12-08,,,,,,,,,,,,,,,18.195724487304688,,,,,
2008-12-09,10.83761978149414,39.31892776489258,54.82889938354492,7.7107954025268555,44.40020751953125,9.135017395019531,34.7672004699707,18.561616897583008,13.192427635192871,13.871560096740723,13.106651306152344,31.190860748291016,7.672823429107666,35.64307403564453,,5.83202600479126,12.171201705932617,16.7051944732666,12.715703964233398,42.524559020996094
2008-12-15,,,,,,,,,,,,,,,18.41129493713379,,,,,
2008-12-16,10.535147666931152,34.884796142578125,51.982322692871094,7.374237537384033,43.98176574707031,8.978489875793457,35.4407844543457,19.33312225341797,13.101478576660156,13.973559379577637,13.959178924560547,31.98223304748535,7.9265851974487305,36.3035774230957,,6.046992301940918,12.593236923217773,17.57024383544922,13.069500923156738,39.84382629394531
2008-12-22,,,,,,,,,,,,,,,18.67965316772461,,,,,
2008-12-23,10.303461074829102,35.97069549560547,50.65606689453125,7.381931304931641,43.58480453491211,8.847006797790527,34.97168731689453,19.307191848754883,13.028149604797363,13.813276290893555,13.720149993896484,32.17264938354492,7.977336883544922,36.147457122802734,,5.988951683044434,12.487725257873535,17.832963943481445,12.864086151123047,41.49800491333008
2008-12-29,,,,,,,,,,,,,,,19.38987922668457,,,,,
2008-12-30,10.490095138549805,37.187339782714844,53.41059494018555,7.635838985443115,45.14582443237305,9.178851127624512,35.98204040527344,20.441762924194336,13.280435562133789,14.162978172302246,14.126494407653809,32.589149475097656,8.17111587524414,37.12021255493164,,6.126529693603516,12.774107933044434,18.89025115966797,13.085836410522461,42.46070861816406
