Date,AAPL,BAC,BRK-A,C,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,ORCL,PFE,PG,T,WFC,WMT,XOM
2010-03-12,6.731189727783203,13.180817604064941,123356.0,29.6738338470459,39.394535064697266,63.41054916381836,14.05798625946045,70.55563354492188,14.489087104797363,40.75035095214844,28.800573348999023,16.51231575012207,22.181474685668945,20.413963317871094,8.453643798828125,39.7613410949707,6.206689834594727,19.922489166259766,13.416860580444336,36.91244125366211
2010-03-19,6.7911152839660645,13.690139770507812,122650.0,31.51922035217285,38.88864517211914,63.794029235839844,13.970619201660156,71.02828216552734,14.586974143981934,40.44344711303711,29.658523559570312,16.772470474243164,22.481122970581055,20.944822311401367,8.532144546508789,39.69269943237305,6.228124618530273,20.428936004638672,13.337714195251465,36.31540298461914
2010-03-26,7.070369243621826,13.921659469604492,122420.0,30.854896545410156,40.411537170410156,63.89861297607422,14.117551803588867,70.48418426513672,14.61308765411377,41.19504165649414,29.816898345947266,16.925498962402344,21.84437370300293,20.478307723999023,8.380044937133789,39.53049087524414,6.218597412109375,20.632829666137695,13.308930397033691,37.03294372558594
2010-04-02,7.189622402191162,14.392399787902832,119400.0,32.99553298950195,40.922664642333984,64.70040130615234,14.085040092468262,70.1324462890625,14.56087875366211,40.66892623901367,30.23345947265625,16.454160690307617,22.413700103759766,20.77591323852539,8.40948486328125,39.03136444091797,6.197160720825195,21.19847297668457,13.282541275024414,37.16987991333008
2010-04-09,7.45839262008667,15.03292179107666,119750.0,35.50526428222656,42.99355697631836,67.97722625732422,14.77527904510498,71.93506622314453,15.807458877563477,41.0322151184082,31.587892532348633,16.607192993164062,23.125364303588867,21.073516845703125,8.33588981628418,39.30588150024414,6.384502410888672,22.040363311767578,12.982735633850098,37.38898468017578
2010-04-16,7.9842424392700195,14.307515144348145,118400.0,35.94816207885742,42.788063049316406,66.05992889404297,13.577969551086426,70.96783447265625,15.657349586486816,40.574974060058594,29.5595645904541,16.622501373291016,23.514909744262695,21.14614486694336,8.085671424865723,39.673980712890625,6.391801357269287,22.08640480041504,13.069084167480469,37.55329895019531
2010-04-23,8.049264907836914,14.122300148010254,116801.0,33.65987777709961,43.3624267578125,67.9423599243164,13.204180717468262,71.69877624511719,15.331014633178711,40.71902084350586,29.070629119873047,16.44803810119629,23.222749710083008,20.92856216430664,8.272109031677246,38.806758880615234,6.360171318054199,21.856201171875,12.879606246948242,37.60807418823242
2010-04-30,7.378389358520508,12.563446044921875,113500.0,29.821474075317383,40.680267333984375,60.34286117553711,12.376934051513672,68.1044692993164,14.038748741149902,39.710609436035156,26.96302032470703,16.00730323791504,21.709529876708984,19.268463134765625,8.213232040405273,38.19379425048828,6.116858005523682,20.507862091064453,12.766881942749023,34.995338439941406
2010-05-07,7.741241931915283,13.018759727478027,115900.0,30.190547943115234,41.58661651611328,62.92251205444336,12.679984092712402,72.6297378540039,14.788454055786133,40.506072998046875,26.96302032470703,16.371519088745117,21.90428924560547,19.534400939941406,8.210541725158691,39.45119857788086,6.262843608856201,21.790616989135742,12.567814826965332,35.46091842651367
2010-05-14,7.124003887176514,11.80716609954834,108650.0,26.7950382232666,38.78326416015625,56.68256378173828,11.789695739746094,68.38727569580078,13.664525985717773,37.925506591796875,24.99414825439453,15.774689674377441,20.308677673339844,18.01129913330078,7.551120758056641,38.7344856262207,6.073060035705566,18.898813247680664,12.375458717346191,33.2697868347168
2010-05-21,7.591124057769775,12.486274719238281,109625.0,29.6738338470459,39.54962158203125,58.07697296142578,12.173163414001465,69.81800842285156,14.302079200744629,36.973445892333984,26.70534324645996,15.679808616638184,19.56503677368164,18.196645736694336,7.620532512664795,38.31954574584961,5.992769718170166,19.37308692932129,12.230720520019531,33.89293670654297
2010-05-28,7.883869171142578,12.2007417678833,108480.0,29.230939865112305,39.31026840209961,57.34494400024414,12.548935890197754,70.6852798461914,14.394094467163086,37.778907775878906,25.833229064941406,16.145029067993164,20.21219253540039,18.406171798706055,7.551120758056641,38.853946685791016,6.034132480621338,19.01079559326172,12.476783752441406,33.948089599609375
2010-06-04,7.506031513214111,11.938372611999512,111050.0,28.788061141967773,39.44856262207031,54.66067123413086,12.087535858154297,70.53060150146484,13.50678825378418,36.9761848449707,25.298063278198242,16.053211212158203,18.812538146972656,17.89041519165039,7.392463684082031,38.923099517822266,6.189850807189941,18.529932022094727,12.356161117553711,34.130069732666016
2010-06-11,8.146041870117188,12.216371536254883,118970.0,29.230939865112305,40.06019973754883,55.46245574951172,12.411931037902832,72.353515625,14.144330024719238,37.406009674072266,25.39716148376465,16.025667190551758,19.843456268310547,18.59152603149414,7.67011022567749,38.82878494262695,6.221482753753662,18.3981876373291,12.402000427246094,34.5216064453125
2010-06-18,8.060050010681152,11.598603248596191,118200.0,27.902267456054688,37.672122955322266,52.90281295776367,11.7919282913208,70.81233215332031,13.35561752319336,37.67144775390625,25.12628173828125,15.988401412963867,18.812538146972656,17.906536102294922,7.169350624084473,38.26925277709961,6.0949602127075195,17.693349838256836,12.069090843200684,33.12639617919922
2010-06-25,7.445205211639404,10.82639217376709,118095.0,27.902267456054688,35.89036560058594,49.53501892089844,10.908093452453613,67.70784759521484,12.652345657348633,37.33645248413086,23.83791732788086,15.442070960998535,17.427928924560547,17.366596221923828,7.055316925048828,37.433067321777344,5.922206878662109,16.58669662475586,11.661397933959961,31.218355178833008
2010-07-02,7.733152866363525,11.475049018859863,118900.0,29.304759979248047,37.44875717163086,52.02581787109375,11.331767082214355,70.69078063964844,13.211017608642578,38.796546936035156,25.246652603149414,16.17976188659668,18.368566513061523,18.712413787841797,7.347840785980225,38.948246002197266,5.978168964385986,17.54842758178711,11.864043235778809,32.43156433105469
2010-07-09,7.53419828414917,11.884323120117188,119670.0,30.707252502441406,38.84754180908203,53.49921798706055,12.261521339416504,72.20989990234375,14.137761116027832,38.088623046875,26.76833152770996,16.312480926513672,19.196300506591797,19.203983306884766,7.372629642486572,39.43865203857422,6.22459602355957,18.319133758544922,12.16076374053955,32.68523406982422
2010-07-16,7.761015892028809,10.548394203186035,117600.0,30.190547943115234,39.060298919677734,53.35892105102539,12.032930374145508,70.41458892822266,14.315223693847656,36.04069519042969,26.033954620361328,16.74768829345703,19.444629669189453,19.632814407348633,7.342883586883545,38.5836067199707,6.351576805114746,18.042469024658203,12.269315719604492,32.74590301513672
2010-07-23,7.7337517738342285,10.834113121032715,116866.0,30.41200065612793,40.4325065612793,56.65654754638672,12.037397384643555,70.71839904785156,13.822274208068848,36.55266189575195,26.602941513061523,16.973007202148438,19.587608337402344,19.140182495117188,7.48170804977417,39.07564926147461,6.47855806350708,18.240093231201172,12.317562103271484,33.27531051635742
2010-07-30,7.8413190841674805,10.82639217376709,121385.0,30.26436424255371,42.05471420288086,57.9545783996582,12.610984802246094,72.82305908203125,13.585660934448242,37.772586822509766,27.30423355102539,17.398950576782227,19.090957641601562,19.616661071777344,8.027093887329102,37.928794860839844,6.657827854156494,18.365249633789062,12.45266056060791,34.5822639465332
2010-08-06,7.544386863708496,10.085066795349121,115531.0,28.566608428955078,40.990966796875,54.37626266479492,12.211633682250977,70.87310791015625,12.881318092346191,36.98881530761719,25.015079498291016,17.189064025878906,18.42875862121582,18.526397705078125,8.121519088745117,38.01115417480469,6.637908458709717,17.157352447509766,12.1655855178833,33.214656829833984
2010-08-13,7.487157821655273,10.054180145263672,116305.0,27.976076126098633,40.33677291870117,53.49921798706055,11.614964485168457,71.55734252929688,12.517062187194824,37.11522674560547,24.525508880615234,17.06252098083496,18.391124725341797,18.574851989746094,8.036293983459473,38.13788604736328,6.715091705322266,16.121315002441406,12.146808624267578,32.93021774291992
2010-08-20,7.199509620666504,9.629463195800781,114433.0,27.016477584838867,39.36653518676758,50.86811828613281,11.193273544311523,68.15991973876953,12.040227890014648,36.533714294433594,23.572799682617188,17.025482177734375,18.020198822021484,17.969158172607422,7.971118927001953,37.72603988647461,6.6478657722473145,15.501009941101074,12.367615699768066,32.4803352355957
2010-08-27,7.555772304534912,10.254955291748047,121000.0,28.640411376953125,41.57830810546875,53.14840316772461,11.496076583862305,69.4145278930664,12.10645580291748,37.04570388793945,25.246652603149414,17.7106990814209,18.11098861694336,18.1549072265625,8.221784591674805,38.06184005737305,6.822157382965088,16.56343650817871,12.559306144714355,33.913291931152344
2010-09-03,7.882369518280029,10.433218002319336,123500.0,28.861862182617188,41.53001022338867,55.81461715698242,11.818734169006348,70.14732360839844,11.921012878417969,38.167091369628906,26.530149459838867,17.99156951904297,18.163938522338867,19.64896583557129,8.407275199890137,38.20125961303711,6.924239158630371,16.95278549194336,12.595701217651367,33.907752990722656
2010-09-10,8.286870002746582,10.471856117248535,125210.0,29.304759979248047,42.43726348876953,56.937191009521484,11.939855575561523,71.98482513427734,12.563425064086914,39.1049919128418,27.11896514892578,17.750816345214844,19.16253662109375,20.480796813964844,8.607807159423828,38.7208137512207,6.998933792114258,17.19694709777832,12.896580696105957,33.86330795288086
2010-09-17,8.65690803527832,10.178179740905762,121785.0,28.049894332885742,42.163448333740234,57.04037857055664,12.744515419006348,73.09510803222656,12.570049285888672,39.4367561340332,25.868560791015625,17.99725914001465,18.481674194335938,21.90218734741211,8.542634010314941,38.790531158447266,7.098526954650879,16.523849487304688,13.017905235290527,33.96328353881836
2010-09-24,8.502004623413086,10.1240816116333,124500.0,28.861862182617188,43.51095199584961,57.42912292480469,13.050050735473633,74.46627807617188,12.715749740600586,39.53248977661133,25.18048667907715,18.19939422607422,18.52706527709961,21.68412208557129,8.607807159423828,37.99848175048828,7.120937824249268,16.576635360717773,12.986360549926758,34.31874084472656
2010-10-01,8.665900230407715,10.286380767822266,124650.0,30.854896545410156,44.836944580078125,60.256412506103516,13.154788970947266,77.00878143310547,12.8482027053833,40.33638381958008,26.146421432495117,18.485511779785156,18.557323455810547,22.362516403198242,8.713088989257812,38.5244026184082,7.033792972564697,17.157352447509766,13.190184593200684,35.462886810302734
2010-10-08,9.058119773864746,9.737668991088867,125612.0,29.969100952148438,45.04094314575195,60.64519119262695,13.425822257995605,78.55210876464844,12.795221328735352,40.668174743652344,25.65019416809082,18.63167953491211,19.086889266967773,22.92144775390625,8.853459358215332,39.79164505004883,7.233030319213867,16.312685012817383,12.920846939086914,36.26823425292969
2010-10-15,9.274152755737305,8.779356956481934,124461.0,30.042919158935547,45.228843688964844,56.899009704589844,15.189523696899414,77.62500762939453,13.086624145507812,40.827693939208984,24.974483489990234,19.116832733154297,19.23061752319336,23.317903518676758,8.83841609954834,40.241519927978516,7.19242525100708,17.177146911621094,13.110112190246582,36.83476257324219
2010-10-22,9.14590835571289,8.91073989868164,120025.0,30.781078338623047,45.330841064453125,56.828346252441406,15.35308837890625,78.21903228759766,13.556841850280762,40.55332565307617,24.848623275756836,19.035966873168945,19.881229400634766,23.75481414794922,8.808338165283203,40.34654998779297,7.233030319213867,17.117759704589844,13.122245788574219,36.77922821044922
2010-10-29,9.53632640838623,9.37443733215332,124480.0,31.962116241455078,45.706607818603516,58.3480224609375,15.494311332702637,81.48880767822266,13.88797664642334,41.3189697265625,26.365636825561523,19.421607971191406,20.531837463378906,23.843814849853516,8.713088989257812,41.502235412597656,7.471592426300049,18.120798110961914,13.432828903198242,38.53429412841797
2010-11-05,9.487786293029785,9.559919357299805,121525.0,32.183563232421875,46.21662521362305,57.782535552978516,15.318587303161621,80.73379516601562,14.156901359558105,40.78302001953125,26.511381149291992,19.530460357666016,20.1838321685791,23.115638732910156,8.600566864013672,41.093605041503906,7.3167829513549805,18.638408660888672,13.18532943725586,39.89506149291992
2010-11-12,9.241491317749023,9.042116165161133,121215.0,31.740676879882812,44.997982025146484,56.686973571777344,14.806553840637207,80.49589538574219,14.030076026916504,40.72559356689453,26.272899627685547,19.85389518737793,19.548357009887695,22.905275344848633,8.524590492248535,40.87650680541992,7.217803478240967,18.18881607055664,13.097979545593262,39.296722412109375
2010-11-19,9.432353973388672,8.717533111572266,120500.0,30.781078338623047,44.90117645263672,56.333553314208984,14.767088890075684,81.30443572998047,14.277044296264648,40.38106155395508,25.279220581054688,20.093358993530273,19.310726165771484,22.444091796875,8.453680038452148,39.969852447509766,7.141668319702148,17.924346923828125,13.105257987976074,39.056400299072266
2010-11-26,9.532730102539062,9.026663780212402,122000.0,32.62646484375,45.75120162963867,58.948787689208984,14.192508697509766,80.95316314697266,14.483953475952148,39.940826416015625,26.041051864624023,20.183536529541016,20.467695236206055,22.7353572845459,8.453680038452148,39.816612243652344,7.245721817016602,19.028501510620117,13.284811019897461,39.95064926147461
2010-12-03,9.58096981048584,9.785245895385742,120750.0,34.619483947753906,46.915306091308594,60.53913497924805,14.680965423583984,80.46244812011719,14.557376861572266,39.9370231628418,27.034717559814453,20.301105499267578,20.612314224243164,23.673898696899414,8.489134788513184,40.14223861694336,7.314245700836182,19.88141441345215,13.18532943725586,40.24127960205078
2010-12-10,9.625615119934082,9.684687614440918,119680.0,33.881324768066406,48.22016525268555,62.80097198486328,14.686176300048828,80.60187530517578,14.216968536376953,40.155826568603516,26.504751205444336,20.4608154296875,21.304981231689453,24.491079330444336,8.722127914428711,41.18299102783203,7.418299198150635,19.848356246948242,13.32900333404541,40.36423873901367
2010-12-17,9.69603157043457,10.102395057678223,119750.0,34.545658111572266,49.097286224365234,63.755157470703125,14.996919631958008,81.34906005859375,13.909936904907227,40.059295654296875,27.876035690307617,20.535968780517578,21.540931701660156,25.51862144470215,8.919669151306152,41.655479431152344,7.410686492919922,20.48969841003418,13.077704429626465,40.911964416503906
2010-12-24,9.697826385498047,10.272573471069336,119100.0,35.13618087768555,49.595394134521484,64.79204559326172,14.863640785217285,81.78398895263672,14.030076026916504,39.859798431396484,27.975404739379883,20.510910034179688,21.198413848876953,25.31635093688965,8.858887672424316,41.04252624511719,7.443676948547363,20.377290725708008,13.192371368408203,41.00138854980469
