Date,AAPL,BAC,CSCO,CVX,GOOGL,IBM,INTC,JNJ,JPM,KO,MRK,MSFT,ORCL,PFE,PG,T,VZ,WFC,WMT,XOM
2009-07-30,4.947192668914795,12.833003044128418,14.26781940460205,35.75136184692383,11.197245597839355,64.23014831542969,12.031282424926758,36.980743408203125,27.50667381286621,14.70167064666748,16.010316848754883,17.57659149169922,17.16874885559082,7.564394474029541,33.14204406738281,5.8881425857543945,12.315119743347168,18.329702377319336,11.611604690551758,37.659305572509766
2009-08-06,4.953186511993408,12.270692825317383,13.791584014892578,35.203243255615234,11.381903648376465,64.67472839355469,12.0869722366333,37.06637191772461,27.789770126342773,14.489388465881348,16.62131690979004,17.369901657104492,17.521100997924805,7.635647773742676,32.01702880859375,5.869834899902344,12.29149055480957,17.80719757080078,11.92077350616455,37.16455841064453
2009-08-13,4.931912899017334,12.902328491210938,13.669300079345703,34.91636657714844,11.019285202026367,64.58419799804688,12.080545425415039,36.931800842285156,27.263078689575195,14.758488655090332,17.021438598632812,17.45848274230957,17.441017150878906,7.881181716918945,32.459678649902344,5.808044910430908,11.984299659729004,17.4401798248291,12.26143741607666,36.791011810302734
2009-08-20,5.016107559204102,13.703426361083984,14.113359451293945,36.781761169433594,11.615708351135254,65.07445526123047,12.485380172729492,37.09085464477539,28.50739860534668,14.70466136932373,17.670289993286133,18.224761962890625,17.777345657348633,8.073760986328125,32.80392837524414,6.066640377044678,12.39782428741455,18.102128982543945,12.292285919189453,38.61433410644531
2009-08-27,4.949289321899414,12.532588005065918,13.868809700012207,35.20372009277344,11.243659019470215,63.23334884643555,12.511078834533691,36.85492706298828,26.900972366333008,14.890043258666992,16.65916633605957,17.71254539489746,17.43301010131836,7.837854862213135,32.459678649902344,5.805759906768799,11.870088577270508,17.09937286376953,12.083457946777344,36.888404846191406
2009-09-03,5.127867698669434,13.133694648742676,14.30643367767334,36.38853454589844,11.5156831741333,63.5982780456543,12.806663513183594,37.57030487060547,28.217710494995117,15.13821029663086,17.265670776367188,18.3955078125,18.03359603881836,7.784893035888672,33.049827575683594,5.936197757720947,12.1654634475708,18.141448974609375,12.128546714782715,38.14362335205078
2009-09-10,5.449371337890625,13.295548439025879,15.03365707397461,37.48542404174805,12.119303703308105,66.35445404052734,12.626739501953125,37.12010955810547,29.396190643310547,15.7481689453125,17.60496711730957,18.707294464111328,17.721298217773438,7.905257225036621,34.00272750854492,6.073505401611328,11.976421356201172,19.27529525756836,11.874629020690918,38.05705261230469
2009-09-17,5.558136940002441,13.488241195678711,14.673264503479004,36.9266357421875,12.371722221374512,65.80974578857422,12.77453327178955,37.47779846191406,29.6661434173584,15.849730491638184,17.14528465270996,19.085891723632812,16.92049789428711,7.910068988800049,35.19537353515625,6.208521366119385,11.767691612243652,18.849281311035156,11.960063934326172,37.33206558227539
2009-09-24,5.553642272949219,13.041202545166016,15.149497032165527,36.440284729003906,12.306941986083984,65.15068054199219,12.575331687927246,37.551788330078125,28.849756240844727,16.187347412109375,17.309457778930664,19.093318939208984,16.688283920288086,7.9678425788879395,35.607261657714844,6.181061267852783,11.92128849029541,18.46914291381836,11.649194717407227,37.12104797363281
2009-10-01,5.700461387634277,13.3726224899292,15.194548606872559,36.48167037963867,12.845284461975098,66.87737274169922,12.690996170043945,37.44078826904297,30.087495803833008,16.521942138671875,17.615909576416016,18.633060455322266,16.472074508666992,8.035245895385742,35.01092529296875,5.991121768951416,11.570775985717773,19.176977157592773,11.744115829467773,37.15350341796875
2009-10-08,5.731624603271484,14.328364372253418,15.690093040466309,39.04279708862305,13.286582946777344,69.91130828857422,13.384992599487305,37.34211349487305,31.086275100708008,16.53099250793457,18.00445556640625,19.271480560302734,16.96856117248535,8.362626075744629,35.232261657714844,6.031625747680664,11.579805374145508,20.54021453857422,11.910223007202148,38.86861038208008
2009-10-15,6.140017986297607,12.725186347961426,15.419795989990234,39.824058532714844,13.678240776062012,65.83700561523438,12.761682510375977,37.194095611572266,29.431764602661133,16.298877716064453,17.884063720703125,19.73173713684082,17.683719635009766,8.381882667541504,35.34291076660156,6.057307720184326,11.615817070007324,18.941038131713867,12.014641761779785,39.66395950317383
2009-10-22,5.764883518218994,11.569055557250977,14.814842224121094,39.265281677246094,13.410185813903809,66.18018341064453,12.228340148925781,36.737735748291016,28.133220672607422,16.130069732666016,17.53929901123047,20.800729751586914,17.097742080688477,8.28559398651123,35.4514274597168,6.090001583099365,11.98393440246582,17.99726104736328,11.841412544250488,39.950706481933594
2009-10-29,5.717240810394287,11.330122947692871,14.988602638244629,39.4670524597168,13.410930633544922,66.06576538085938,11.94560718536377,36.706905364990234,27.82341957092285,16.124046325683594,17.86217498779297,20.830415725708008,16.776662826538086,8.150788307189941,36.56642150878906,5.9615678787231445,11.64382553100586,17.577808380126953,11.955316543579102,38.57646179199219
2009-11-05,6.0899786949157715,12.663531303405762,15.39405632019043,40.6208610534668,14.161236763000488,69.27944946289062,12.84604263305664,37.53947448730469,29.21424674987793,16.919841766357422,18.179580688476562,21.6173152923584,17.579370498657227,8.56411361694336,38.54867935180664,6.174066543579102,12.147992134094238,18.909582138061523,12.569929122924805,39.447540283203125
2009-11-12,6.17117977142334,12.601868629455566,15.44554328918457,40.83298873901367,14.312389373779297,70.11561584472656,13.027339935302734,38.433712005615234,28.594629287719727,17.055492401123047,19.230289459228516,22.35224151611328,18.301807403564453,8.841156959533691,38.66020202636719,6.143707275390625,12.268031120300293,18.94898223876953,12.849947929382324,40.96143341064453
2009-11-19,6.11814546585083,12.293567657470703,15.27821159362793,41.56819152832031,14.538002014160156,69.63961791992188,12.522303581237793,39.0380859375,27.790443420410156,17.516693115234375,20.01285743713379,22.21245574951172,18.141265869140625,9.035578727722168,38.945152282714844,6.323514938354492,12.816211700439453,18.272701263427734,13.042156219482422,41.61446762084961
2009-11-26,5.879640579223633,12.062338829040527,15.36187744140625,41.09320831298828,14.581932067871094,69.60128021240234,12.768346786499023,39.707435607910156,27.63882827758789,17.471479415893555,20.138721466064453,22.204986572265625,18.18942642211914,9.108484268188477,39.14337158203125,6.386563301086426,13.064294815063477,18.0231990814209,12.94961929321289,41.244407653808594
2009-12-03,5.9266839027404785,11.869410514831543,15.35543155670166,40.22154235839844,14.619409561157227,70.24694061279297,12.956116676330566,40.01823806762695,27.15105438232422,17.55615997314453,20.330265045166016,22.15279197692871,17.619508743286133,8.865462303161621,38.55489730834961,6.435596942901611,13.324378967285156,17.044879913330078,12.83095932006836,39.611839294433594
2009-12-10,5.843686103820801,11.784571647644043,15.091581344604492,40.65476989746094,14.836336135864258,70.42202758789062,12.548202514648438,40.279296875,27.263120651245117,17.735275268554688,20.65860939025879,22.4435977935791,18.558671951293945,8.948090553283691,38.50532150268555,6.426260471343994,13.088303565979004,16.966094970703125,12.716791152954102,37.239158630371094
2009-12-17,6.055523872375488,11.715157508850098,15.303960800170898,40.21110534667969,15.181830406188965,71.1278076171875,13.014389991760254,40.13633346557617,27.394948959350586,17.392230987548828,20.593442916870117,23.055011749267578,19.851041793823242,9.03071117401123,37.978790283203125,6.547687530517578,13.296368598937988,17.629241943359375,12.716791152954102,37.14664840698242
2009-12-24,6.34136962890625,11.622614860534668,15.561387062072754,40.529502868652344,15.45608901977539,72.53395080566406,13.331655502319336,40.34767532348633,27.375173568725586,17.510629653930664,20.488405227661133,23.084836959838867,20.011581420898438,8.991830825805664,38.015953063964844,6.613070011138916,13.372393608093262,17.609554290771484,12.950522422790527,37.4241828918457
