Date,AIG,BAC,C,CSCO,CVX,GE,HD,IBM,INTC,JNJ,KO,MRK,MSFT,PFE,PG,UPS,VZ,WFC,WMT,XOM
2003-04-16,671.7099609375,21.531036376953125,233.19015502929688,9.215839385986328,13.636430740356445,79.71504211425781,16.25214385986328,42.94249725341797,10.887605667114258,29.6299991607666,10.26342487335205,23.3608341217041,15.750301361083984,11.888014793395996,24.422922134399414,29.771339416503906,9.604822158813477,12.6115140914917,12.093624114990234,16.70583152770996
2003-04-23,667.6968383789062,21.386024475097656,228.28582763671875,9.743561744689941,13.226250648498535,80.8424301147461,16.604808807373047,42.95753479003906,10.841764450073242,30.052614212036133,10.370101928710938,22.753915786743164,15.77475357055664,11.506941795349121,24.347883224487305,30.7775821685791,10.435598373413086,12.690620422363281,12.22105598449707,16.427566528320312
2003-04-30,678.673828125,21.58032989501953,233.2485809326172,10.23266887664795,14.059170722961426,80.0724868774414,17.327787399291992,43.885284423828125,11.19131088256836,29.857160568237305,10.41836166381836,23.364810943603516,16.123275756835938,11.970206260681152,24.0396785736084,30.941173553466797,10.678610801696777,12.759175300598145,12.076349258422852,16.602079391479492
2003-05-07,656.4840698242188,21.554227828979492,230.45262145996094,10.599501609802246,14.366806983947754,78.50517272949219,17.604040145874023,45.12398910522461,11.375177383422852,29.318330764770508,11.238723754882812,23.535385131835938,15.890932083129883,12.437209129333496,23.533164978027344,30.931259155273438,10.565579414367676,12.635247230529785,11.985621452331543,16.757719039916992
2003-05-14,654.1234130859375,21.029294967651367,226.05136108398438,10.290593147277832,13.952438354492188,76.25037384033203,18.02724266052246,43.091495513916016,10.704026222229004,28.520662307739258,11.307296752929688,21.813772201538086,15.059391975402832,11.619023323059082,23.945871353149414,30.609052658081055,10.113457679748535,12.570789337158203,11.406749725341797,16.77735710144043
2003-05-21,666.9887084960938,21.74854278564453,235.7929229736328,10.393556594848633,14.93955135345459,77.84523010253906,18.485708236694336,44.056095123291016,11.34649658203125,28.342275619506836,11.342852592468262,22.349292755126953,15.15721607208252,11.99812126159668,24.417558670043945,30.851795196533203,10.588189125061035,12.798967361450195,11.339790344238281,17.437618255615234
2003-05-28,683.3946533203125,21.957353591918945,247.94049072265625,10.947025299072266,15.423802375793457,79.88002014160156,19.21455955505371,42.111778259277344,12.103696823120117,28.57038688659668,11.711127281188965,22.33342742919922,15.212244033813477,11.893033027648926,24.669485092163086,31.473514556884766,10.992277145385742,13.072240829467773,11.415395736694336,17.565868377685547
2003-06-04,683.7490844726562,22.36048126220703,253.51553344726562,11.198017120361328,15.696577072143555,84.1146469116211,19.13814926147461,41.051719665527344,12.602754592895508,27.92841339111328,11.83558464050293,23.186298370361328,15.089959144592285,12.501005172729492,24.28087615966797,31.652559280395508,11.175945281982422,13.43042278289795,11.827948570251465,17.831878662109375
2003-06-11,708.4022827148438,23.352540969848633,267.3650817871094,11.571283340454102,15.713486671447754,85.79200744628906,20.280563354492188,42.35295104980469,12.304459571838379,29.05319595336914,11.987966537475586,24.900537490844727,15.872574806213379,13.578100204467773,24.62659454345703,31.83159065246582,11.29463005065918,13.743505477905273,11.89274787902832,17.893634796142578
2003-06-18,672.0194702148438,22.6827335357666,254.39584350585938,10.779698371887207,15.607751846313477,82.29981231689453,18.973268508911133,42.01634979248047,11.730833053588867,27.90719985961914,12.037179946899414,24.812692642211914,15.713611602783203,13.285375595092773,24.757930755615234,31.632646560668945,11.500911712646484,13.51798152923584,11.793387413024902,17.527881622314453
2003-06-25,656.0723876953125,23.399337768554688,257.0953063964844,11.095044136047363,15.320173263549805,78.7251205444336,19.49147605895996,41.99624252319336,12.28152084350586,27.81169319152832,11.86365032196045,24.541215896606445,15.988751411437988,12.958867073059082,24.109359741210938,31.88134002685547,11.161820411682129,13.454301834106445,11.758615493774414,17.18586540222168
2003-07-02,685.1314697265625,23.832225799560547,266.2500915527344,12.053958892822266,15.535866737365723,79.73784637451172,20.3453369140625,43.332645416259766,13.279648780822754,27.843538284301758,11.284374237060547,24.617069244384766,16.936460494995117,12.876306533813477,24.146879196166992,32.20960235595703,11.164645195007324,13.478182792663574,12.2670316696167,16.934106826782227
2003-07-09,700.4876708984375,24.423059463500977,274.8178405761719,11.912374496459961,15.089685440063477,76.58268737792969,19.53270149230957,43.4281120300293,13.82459831237793,27.88067626953125,11.225680351257324,24.700904846191406,16.673555374145508,12.707423210144043,23.785083770751953,31.846519470214844,10.542594909667969,13.777993202209473,12.40117073059082,16.715604782104492
2003-07-16,715.6077270507812,24.33238983154297,266.71954345703125,12.015344619750977,15.34131908416748,75.86305236816406,18.702392578125,41.1220588684082,14.008162498474121,27.461538314819336,11.50638484954834,23.079999923706055,16.1293888092041,12.170745849609375,23.986083984375,31.946002960205078,10.177385330200195,13.788602828979492,12.310297012329102,16.96736717224121
2003-07-23,747.501953125,24.24172592163086,266.6607360839844,12.3306884765625,15.182729721069336,77.21923828125,18.59050750732422,41.096927642822266,14.283499717712402,26.86200714111328,11.447697639465332,22.11383628845215,16.184404373168945,12.22329044342041,23.463163375854492,31.622709274291992,10.100343704223633,13.746156692504883,12.0052490234375,16.829612731933594
2003-07-30,726.4755859375,23.34085464477539,252.7525177001953,12.137614250183105,14.971271514892578,76.94248962402344,17.842649459838867,40.11724090576172,13.922117233276367,26.411033630371094,11.32009506225586,21.363277435302734,15.689157485961914,12.197023391723633,23.578990936279297,31.13528060913086,10.000482559204102,13.202255249023438,11.964142799377441,16.79160499572754
2003-08-06,746.5570068359375,23.817609786987305,267.26177978515625,11.474749565124512,15.628911972045898,78.40934753417969,19.50914764404297,40.95124816894531,13.990616798400879,27.19624900817871,11.394108772277832,21.770505905151367,15.731955528259277,12.335880279541016,24.085433959960938,31.5878963470459,10.294367790222168,13.36143970489502,12.721367835998535,17.437618255615234
2003-08-13,744.1946411132812,23.753253936767578,262.6488037109375,11.938111305236816,15.246161460876465,82.6163101196289,18.93794822692871,41.70804214477539,15.196206092834473,26.55957794189453,11.304784774780273,21.44711685180664,16.276124954223633,11.735411643981934,23.6517276763916,31.756999969482422,10.208770751953125,13.488731384277344,12.738672256469727,17.543468475341797
2003-08-20,713.1271362304688,22.782184600830078,256.14312744140625,12.292075157165527,15.418924331665039,82.6993637084961,18.985055923461914,41.531856536865234,15.908082008361816,26.477262496948242,11.286931991577148,20.08172035217285,16.245548248291016,11.314172744750977,23.616708755493164,31.533174514770508,9.9890718460083,13.285252571105957,12.786274909973145,17.615215301513672
2003-08-27,697.06201171875,23.23262596130371,261.2884826660156,12.607423782348633,15.74140739440918,84.24919891357422,18.99683380126953,43.172977447509766,16.4993953704834,26.653179168701172,11.172087669372559,21.542449951171875,16.667434692382812,11.483830451965332,23.727169036865234,31.587207794189453,10.143141746520996,13.694894790649414,12.963675498962402,18.160444259643555
2003-09-03,712.4185791015625,22.261547088623047,261.8798828125,13.37326431274414,15.679466247558594,86.24205780029297,18.97335433959961,45.01548767089844,16.528104782104492,27.31951141357422,11.317549705505371,22.26797866821289,17.346111297607422,11.9437837600708,24.55415153503418,31.25765609741211,10.02901840209961,13.652063369750977,12.344913482666016,18.227418899536133
2003-09-10,711.9032592773438,22.940105438232422,264.36383056640625,13.701480865478516,15.5897798538208,88.37313842773438,19.65202522277832,45.45346450805664,16.59699058532715,27.10627555847168,10.952628135681152,22.855388641357422,17.67017364501953,12.060660362243652,24.94207000732422,31.93674659729004,10.131735801696777,13.507471084594727,12.639154434204102,18.036096572875977
2003-09-17,706.9361572265625,23.356725692749023,278.9719543457031,13.611380577087402,15.487263679504395,87.34908294677734,19.474977493286133,45.98203659057617,16.614208221435547,26.663841247558594,11.134719848632812,21.75914192199707,18.098169326782227,11.913625717163086,24.866647720336914,32.106529235839844,9.45267105102539,13.660087585449219,12.466075897216797,17.725215911865234
2003-09-24,682.339111328125,23.058292388916016,269.15447998046875,12.607423782348633,15.258758544921875,82.50556182861328,18.79630470275879,44.466758728027344,15.799004554748535,26.397314071655273,11.01675796508789,21.508455276489258,16.997600555419922,11.453670501708984,25.004026412963867,31.856847763061523,9.255794525146484,13.788599014282227,12.083135604858398,17.50520896911621
2003-10-01,722.3098754882812,23.740825653076172,282.875244140625,13.514849662780762,15.799057960510254,85.3568344116211,20.342504501342773,46.163265228271484,17.194046020507812,26.706491470336914,11.45270824432373,21.28750228881836,17.816909790039062,11.555464744567871,25.618227005004883,32.645782470703125,9.558238983154297,14.498113632202148,12.742996215820312,18.337421417236328
2003-10-08,739.1021728515625,24.376089096069336,289.7947082519531,13.604944229125977,16.01475715637207,81.5693359375,20.85003089904785,46.6767463684082,17.8427677154541,27.14893913269043,11.424504280090332,21.117549896240234,17.535654067993164,11.642175674438477,25.857959747314453,33.6544303894043,8.987594604492188,14.771204948425293,12.85630989074707,18.528738021850586
2003-10-15,724.556640625,23.93878746032715,281.337646484375,13.585640907287598,15.860991477966309,80.42759704589844,21.333959579467773,44.76881408691406,18.439821243286133,27.10627555847168,11.742493629455566,20.781864166259766,17.9453125,11.875922203063965,25.78524398803711,34.43834686279297,9.282587051391602,14.859557151794434,12.778298377990723,18.34219741821289
2003-10-22,713.7951049804688,21.52481460571289,281.3966979980469,13.450493812561035,15.67306137084961,79.42503356933594,22.13066864013672,45.25712203979492,18.755577087402344,26.941043853759766,11.637344360351562,19.086519241333008,16.724056243896484,11.875922203063965,26.26474380493164,35.117431640625,9.548131942749023,14.701601028442383,12.732794761657715,18.174795150756836
2003-10-29,724.0838623046875,22.31962013244629,285.773193359375,13.888113021850586,15.784109115600586,79.81489562988281,21.99492645263672,44.87452697753906,19.33540153503418,26.2000732421875,12.027143478393555,18.606380462646484,16.029260635375977,11.857074737548828,26.349584579467773,36.20097351074219,9.493297576904297,14.985406875610352,12.711128234863281,17.371288299560547
2003-11-05,704.4529418945312,22.310766220092773,282.3495788574219,14.38365364074707,15.835366249084473,78.28321075439453,21.79427146911621,44.985267639160156,19.18039894104004,26.162761688232422,11.929693222045898,18.64037322998047,15.863253593444824,11.98902702331543,25.965242385864258,36.05116653442383,9.363409042358398,14.974698066711426,12.6287841796875,17.242143630981445
2003-11-12,684.1128540039062,21.849834442138672,271.44647216796875,13.984651565551758,15.749937057495117,79.2022476196289,20.625778198242188,44.85999298095703,18.289941787719727,27.687334060668945,11.924567222595215,19.609148025512695,15.463595390319824,12.886322975158691,25.89216423034668,35.996238708496094,9.369181632995605,15.155438423156738,11.85736083984375,16.929523468017578
2003-11-19,676.1898803710938,22.174833297729492,279.4896545410156,14.55742073059082,16.080026626586914,80.51113891601562,21.611326217651367,45.10206604003906,18.99648666381836,27.150434494018555,11.942513465881348,17.599376678466797,15.6173095703125,12.79587459564209,26.219655990600586,36.340782165527344,9.53370475769043,15.425348281860352,12.143392562866211,17.252225875854492
2003-11-26,689.5529174804688,22.635778427124023,281.33673095703125,14.87276554107666,16.310752868652344,82.0985107421875,21.168710708618164,45.76776123046875,19.444549560546875,26.21847152709961,12.055354118347168,18.05826759338379,15.777170181274414,12.890571594238281,26.23590660095215,36.496795654296875,9.40092945098877,15.430750846862793,11.488982200622559,17.579721450805664
2003-12-03,708.4737548828125,22.281208038330078,280.5621337890625,14.949992179870605,17.00942039489746,82.32132720947266,20.12706184387207,45.707252502441406,17.3765926361084,26.78622055053711,12.305814743041992,18.5086612701416,16.219871520996094,13.026937484741211,26.138471603393555,36.64210510253906,9.40670394897461,15.231013298034668,11.400136947631836,18.12879180908203
2003-12-10,759.8162231445312,23.140384674072266,285.6264953613281,15.297516822814941,17.401874542236328,85.3568344116211,20.31625747680664,47.396751403808594,17.382343292236328,26.470205307006836,13.058177947998047,18.9155216217041,16.637971878051758,13.106485366821289,26.701454162597656,36.89765167236328,9.787707328796387,15.425348281860352,11.135775566101074,18.528545379638672
2003-12-17,768.34033203125,23.680822372436523,286.40106201171875,15.406920433044434,17.936656951904297,86.61004638671875,20.458162307739258,46.79661560058594,17.870603561401367,27.075441360473633,12.926773071289062,19.189849853515625,16.693313598632812,13.076183319091797,26.655441284179688,37.298484802246094,9.862750053405762,15.751940727233887,11.434814453125,19.145044326782227
2003-12-24,781.599609375,24.036142349243164,288.5459289550781,15.522767066955566,18.557689666748047,85.55176544189453,20.866165161132812,46.715919494628906,18.40482521057129,27.51466941833496,13.016955375671387,19.502756118774414,16.92079734802246,13.284525871276855,26.97753143310547,37.153175354003906,10.10231876373291,15.908493995666504,11.457043647766113,19.592975616455078
