Date,AAPL,AMZN,BAC,BRK-A,CVX,GOOGL,INTC,JNJ,JPM,KO,META,MSFT,PFE,PG,T,V,VZ,WFC,WMT,XOM
2016-07-29,24.123477935791016,38.03850173950195,11.6482515335083,214830.0,66.3285140991211,39.53573226928711,27.807743072509766,94.7499771118164,49.865089416503906,32.04835891723633,123.39169311523438,50.85003662109375,21.717802047729492,66.02190399169922,16.41423225402832,74.22640991210938,32.02560806274414,36.451324462890625,20.622943878173828,57.06206130981445
2016-08-05,24.726089477539062,38.5620002746582,11.970026969909668,221890.0,66.99584197998047,40.0787467956543,28.099559783935547,94.68111419677734,50.560237884521484,32.225135803222656,123.927490234375,51.65632247924805,21.898332595825195,66.54363250732422,16.532346725463867,74.8241195678711,31.984060287475586,37.05127716064453,20.763620376586914,56.566307067871094
2016-08-12,24.989545822143555,38.222999572753906,12.195267677307129,223200.0,68.41636657714844,39.8084831237793,28.33453941345215,92.34796142578125,50.93871307373047,32.48293685913086,122.9451904296875,51.036094665527344,21.923248291015625,67.08837890625,15.774127006530762,74.96417999267578,31.396146774291992,37.27401351928711,21.047407150268555,58.48938751220703
2016-08-19,24.643617630004883,37.96099853515625,12.49290943145752,222999.0,68.02891540527344,39.24067306518555,28.4317684173584,90.70327758789062,51.03139114379883,32.16621017456055,122.92534637451172,51.862369537353516,21.661590576171875,67.44129180908203,15.648384094238281,75.14107513427734,31.32488250732422,37.1588020324707,20.174915313720703,57.53549575805664
2016-08-26,24.451175689697266,38.53099822998047,12.854904174804688,225350.0,66.90724182128906,39.24563217163086,29.185304641723633,91.70110321044922,51.91191101074219,31.93050765991211,125.18760681152344,51.345272064208984,21.605520248413086,67.75586700439453,15.606476783752441,76.05789184570312,31.21205711364746,38.73332214355469,20.633819580078125,57.12762451171875
2016-09-02,24.17397117614746,39.202999114990234,12.817752838134766,224740.0,69.51785278320312,39.81294250488281,29.52560806274414,92.00142669677734,51.94279479980469,32.13673782348633,129.25567626953125,51.20261764526367,21.630441665649414,67.34922790527344,15.694108963012695,77.62020874023438,31.829647064208984,38.326263427734375,20.34770965576172,58.58149337768555
2016-09-09,26.47635841369629,38.484500885009766,12.664198875427246,220339.0,66.43317413330078,39.73310470581055,29.622835159301758,91.35453033447266,51.4716682434082,31.201292037963867,127.35063934326172,50.988651275634766,21.269102096557617,67.56404876708984,15.412156105041504,76.72208404541016,30.86763572692871,35.44602966308594,20.509178161621094,55.96981430053711
2016-09-16,26.25872802734375,40.23500061035156,12.607625007629395,220000.0,66.75366973876953,40.46307373046875,30.42498016357422,91.99372863769531,52.05093002319336,31.901762008666992,129.067138671875,51.55034637451172,21.275333404541016,68.2776107788086,15.663629531860352,77.98505401611328,31.08735466003418,35.115760803222656,20.472352981567383,54.956729888916016
2016-09-23,25.69973373413086,41.45249938964844,12.252025604248047,215300.0,67.61493682861328,39.80303192138672,30.238630294799805,90.30723571777344,50.707000732421875,31.211151123046875,127.09263610839844,51.17587661743164,20.75824737548828,67.69447326660156,15.518840789794922,76.63790893554688,30.950777053833008,34.078880310058594,20.03611183166504,56.87765121459961
2016-09-30,26.091487884521484,42.08300018310547,13.108696937561035,215860.0,68.22252655029297,39.82484817504883,30.8463134765625,91.44696807861328,52.42168426513672,30.973522186279297,127.73760223388672,51.479000091552734,20.963838577270508,68.45406341552734,14.901592254638672,77.98505401611328,29.84623146057129,34.700992584228516,19.64801597595215,57.25923156738281
2016-10-07,26.79938507080078,41.4640007019043,12.793506622314453,214660.0,67.29447174072266,39.87443923950195,29.955041885375977,91.06962585449219,52.70161437988281,31.010650634765625,126.82474517822266,50.7479248046875,20.40936851501465,67.70217895507812,15.243449211120605,76.59110260009766,30.204631805419922,34.3707389831543,19.327917098999023,56.94343948364258
2016-10-14,26.817712783813477,40.51599884033203,13.383479118347168,216975.0,68.01557922363281,40.744747161865234,28.707252502441406,88.45903015136719,53.10618209838867,31.136884689331055,128.98777770996094,51.04214096069336,20.272314071655273,65.16256713867188,14.964685440063477,77.1805191040039,29.513931274414062,34.50899124145508,19.469554901123047,57.37104034423828
2016-10-21,26.226654052734375,40.917999267578125,13.666343688964844,216820.0,66.71361541748047,40.532501220703125,28.204896926879883,89.09822082519531,53.860816955566406,31.277986526489258,128.68017578125,53.58309555053711,20.234933853149414,66.9414291381836,14.139974594116211,76.63790893554688,29.153566360473633,35.645713806152344,19.781158447265625,57.180259704589844
2016-10-28,25.161367416381836,38.35150146484375,13.31882381439209,215001.0,70.36575317382812,38.788909912109375,27.491878509521484,88.58228302001953,53.19952392578125,31.211151123046875,119.06562805175781,52.789608001708984,18.62136459350586,66.95686340332031,14.182568550109863,75.44978332519531,28.15054702758789,34.82389831542969,19.724504470825195,55.035682678222656
2016-11-04,24.82080078125,37.11899948120117,15.161478042602539,233750.0,71.96817016601562,38.6946907043457,28.16535758972168,92.05531311035156,59.63357925415039,30.40172004699707,119.85940551757812,52.33490753173828,20.86415672302246,64.14253234863281,14.159334182739258,76.59110260009766,28.042442321777344,39.98540115356445,20.223068237304688,57.26578903198242
2016-11-11,25.318178176879883,37.81999969482422,16.2282772064209,237550.0,72.18850708007812,38.985774993896484,28.589887619018555,89.7681884765625,60.699405670166016,30.535390853881836,116.87284088134766,54.064552307128906,19.96483612060547,64.22757720947266,14.48456859588623,75.84269714355469,28.733144760131836,40.65142822265625,19.59986686706543,56.56496810913086
2016-11-18,25.612930297851562,39.00600051879883,16.6162052154541,237070.0,74.85332489013672,38.63072204589844,28.736831665039062,87.07292175292969,61.35295867919922,30.535390853881836,119.89909362792969,54.214359283447266,19.769775390625,63.926021575927734,14.99565601348877,74.59607696533203,30.16860008239746,40.39585494995117,20.064434051513672,57.68656921386719
2016-11-25,25.212261199951172,37.182498931884766,17.375890731811523,239821.0,76.39759063720703,37.90322494506836,27.561233520507812,86.36418914794922,63.632530212402344,29.829919815063477,114.20378875732422,53.13725662231445,19.794946670532227,63.29201889038086,15.053732872009277,70.71489715576172,29.952373504638672,42.08417510986328,20.01910972595215,57.898948669433594
2016-12-02,25.817869186401367,38.36650085449219,18.616573333740234,246120.0,77.66539001464844,39.43259048461914,29.145023345947266,86.06177520751953,66.22322845458984,30.688709259033203,117.984130859375,54.76189041137695,19.467758178710938,64.5600357055664,15.646125793457031,74.32418823242188,30.709138870239258,44.368839263916016,19.925628662109375,58.6157112121582
2016-12-09,26.66986846923828,38.04999923706055,18.786916732788086,248271.0,78.93316650390625,40.448204040527344,30.034887313842773,89.86123657226562,66.90788269042969,31.115554809570312,119.63119506835938,56.17110824584961,20.606624603271484,65.4723892211914,16.068159103393555,74.53046417236328,31.117551803588867,42.742469787597656,20.27936363220215,60.32136535644531
2016-12-16,26.778093338012695,38.31700134277344,18.28399085998535,249000.0,80.09305572509766,40.15214538574219,30.149187088012695,89.51229095458984,67.60028076171875,31.115554809570312,116.48587799072266,57.04177474975586,20.348649978637695,65.31001281738281,16.540523529052734,73.03048706054688,32.222679138183594,43.1761589050293,19.854263305664062,60.308101654052734
2016-12-23,26.87941551208496,38.25749969482422,17.845947265625,244500.0,79.45243072509766,39.8149299621582,29.92876434326172,89.55107116699219,66.82227325439453,31.152992248535156,115.44404602050781,56.45832824707031,20.44303321838379,65.21722412109375,16.517288208007812,73.43360900878906,32.2767333984375,42.47140884399414,19.76011085510254,59.96297073364258
2016-12-30,26.66986846923828,37.493499755859375,17.92707061767578,244121.0,79.37151336669922,39.297698974609375,29.610363006591797,89.3339614868164,67.13349151611328,31.048160552978516,114.1541748046875,55.77617263793945,20.436742782592773,65.00846862792969,16.466957092285156,73.14299011230469,32.06052017211914,42.68050765991211,19.720165252685547,59.90327072143555
