Date,AIG,AMGN,BAC,C,CSCO,CVX,GE,HD,IBM,INTC,JNJ,JPM,KO,MSFT,PEP,PFE,PG,WFC,WMT,XOM
2005-03-12,711.7646484375,39.81224060058594,28.180591583251953,291.5718078613281,11.4554443359375,27.078203201293945,103.6595687866211,23.244844436645508,45.46063995361328,13.579557418823242,36.88455581665039,20.556697845458984,10.99168872833252,16.759859085083008,28.938058853149414,10.063302993774414,29.586315155029297,16.68060302734375,11.273837089538574,31.05907440185547
2005-03-19,662.3366088867188,39.89339828491211,27.43438720703125,277.07098388671875,11.506925582885742,26.105051040649414,103.22620391845703,22.736656188964844,46.1837158203125,13.44613265991211,37.34526062011719,19.940170288085938,10.922754287719727,16.739185333251953,28.55309295654297,10.195764541625977,29.1430606842041,16.402494430541992,11.133468627929688,29.24957275390625
2005-03-26,606.834228515625,38.79087829589844,27.597415924072266,277.693359375,11.391083717346191,26.59834861755371,102.4750747680664,22.47957420349121,46.05132293701172,13.347521781921387,36.665164947509766,19.551992416381836,10.970481872558594,16.628870010375977,29.015064239501953,10.187973022460938,29.148616790771484,16.694639205932617,10.766450881958008,30.017995834350586
2005-04-02,618.2679443359375,39.69049835205078,28.017566680908203,282.5476989746094,11.519797325134277,25.42337989807129,103.25508117675781,22.4078369140625,44.6052131652832,13.509941101074219,37.64693069458008,19.694700241088867,11.161360740661621,17.194202423095703,29.19103240966797,10.363295555114746,30.195758819580078,16.731157302856445,10.674150466918945,29.75028419494629
2005-04-09,608.73974609375,40.549522399902344,27.766748428344727,284.72589111328125,11.06930160522461,23.41426658630371,103.28398895263672,21.588762283325195,39.055015563964844,12.831258773803711,38.06375503540039,19.563526153564453,10.946619033813477,16.8632755279541,30.1534423828125,10.795745849609375,30.361976623535156,16.610366821289062,10.482949256896973,27.856504440307617
2005-04-16,599.6879272460938,39.8325309753418,27.823183059692383,288.2733459472656,11.217326164245605,24.158700942993164,104.29515075683594,21.534955978393555,37.787132263183594,13.480941772460938,37.56466293334961,20.105506896972656,11.169315338134766,17.221784591674805,29.955453872680664,10.604843139648438,29.857797622680664,16.48113441467285,10.287357330322266,29.457780838012695
2005-04-23,605.6426391601562,39.372581481933594,28.243309020996094,292.2564392089844,11.114354133605957,23.320091247558594,104.58407592773438,21.146343231201172,38.892066955566406,13.643365859985352,37.64142990112305,20.462997436523438,11.516615867614746,17.44239616394043,30.59889793395996,10.585363388061523,30.15726661682129,16.83791160583496,10.359877586364746,28.272930145263672
2005-04-30,644.8284912109375,39.62961196899414,28.525487899780273,292.6907958984375,11.597027778625488,23.651941299438477,103.57294464111328,22.21651268005371,38.32177734375,14.206031799316406,37.411094665527344,20.53217315673828,11.715456008911133,17.38723373413086,30.81886100769043,10.756791114807129,30.491426467895508,16.787343978881836,10.759860038757324,28.555519104003906
2005-05-07,619.9354858398438,42.017269134521484,28.299758911132812,288.4189147949219,12.156929016113281,22.997201919555664,103.13953399658203,21.696374893188477,37.3514289855957,14.620564460754395,36.802276611328125,19.869110107421875,11.694245338439941,17.44239616394043,31.033348083496094,10.8541841506958,30.491426467895508,16.777650833129883,10.357681274414062,26.62206268310547
2005-05-14,640.3023071289062,41.84817123413086,29.20271873474121,300.2923889160156,12.530191421508789,23.194517135620117,106.89534759521484,23.69322967529297,39.01070022583008,15.33646011352539,37.03779983520508,20.791648864746094,11.94345474243164,17.745746612548828,31.41280174255371,11.211708068847656,31.45488739013672,17.366636276245117,10.368673324584961,26.91211700439453
2005-05-21,671.74560546875,42.51102828979492,29.25290298461914,297.02557373046875,12.736130714416504,24.6971492767334,106.5486068725586,23.89651107788086,39.362972259521484,15.941766738891602,37.16456985473633,20.6417293548584,11.91163444519043,18.030263900756836,31.12685203552246,11.121481895446777,31.05391502380371,17.21373176574707,10.421711921691895,28.302322387695312
2005-05-28,656.1429443359375,41.591156005859375,28.70733642578125,298.78460693359375,12.485147476196289,24.914348602294922,106.02853393554688,23.747028350830078,38.69414520263672,15.906851768493652,36.61894989013672,20.49758529663086,11.726059913635254,17.58761978149414,30.802371978759766,10.968489646911621,30.78101921081543,17.37230110168457,10.439345359802246,28.476734161376953
2005-06-04,657.6228637695312,40.72536849975586,29.128284454345703,299.287353515625,12.38217544555664,25.475444793701172,105.82637023925781,23.615503311157227,38.17340087890625,15.70313835144043,36.64095687866211,20.428394317626953,11.651826858520508,17.58761978149414,30.53289031982422,10.858649253845215,30.491426467895508,17.36097526550293,10.578246116638184,29.089603424072266
2005-06-11,663.114013671875,41.002681732177734,29.533540725708008,298.1562805175781,12.568800926208496,26.6835994720459,105.45079040527344,24.094324111938477,39.00048828125,15.784625053405762,36.685054779052734,20.80317497253418,11.678337097167969,17.317903518676758,30.808183670043945,11.290169715881348,30.30763816833496,17.44026756286621,10.787690162658691,30.340286254882812
2005-06-18,651.0571899414062,41.47615432739258,29.603208541870117,294.95233154296875,12.42078971862793,25.651920318603516,100.4815902709961,22.91958236694336,37.78536605834961,15.190947532653809,36.14493942260742,20.509124755859375,11.259612083435059,17.317903518676758,29.98493194580078,11.188176155090332,29.41657257080078,17.19391441345215,10.44375991821289,28.975006103515625
2005-06-25,699.641845703125,41.16501998901367,28.482393264770508,289.98956298828125,12.221281051635742,25.778610229492188,100.98798370361328,23.668779373168945,38.12234878540039,15.254971504211426,35.797706604003906,20.215068817138672,11.262276649475098,17.089664459228516,29.565011978149414,10.631119728088379,29.46111297607422,17.349658966064453,10.644387245178223,29.054719924926758
2005-07-02,716.8316650390625,46.758758544921875,28.59004020690918,292.1883239746094,12.427224159240723,25.95508575439453,101.71477508544922,24.02240753173828,40.48616409301758,15.87774658203125,35.428409576416016,20.26599884033203,11.401020050048828,17.352479934692383,29.576066970825195,10.646811485290527,29.494525909423828,17.349658966064453,11.001548767089844,29.597848892211914
2005-07-09,730.6787109375,47.7733268737793,29.115615844726562,291.622802734375,12.80048656463623,25.642864227294922,103.28449249267578,24.93941879272461,42.05865478515625,16.471410751342773,35.841796875,20.87729835510254,11.494400978088379,17.836610794067383,30.636886596679688,10.815497398376465,30.35218048095703,17.802717208862305,11.078713417053223,28.97998809814453
2005-07-16,725.068359375,54.9971809387207,28.400070190429688,279.05828857421875,12.43365478515625,26.149648666381836,101.94731903076172,26.054224014282227,43.11036682128906,15.569267272949219,35.45047378540039,20.725921630859375,11.747883796691895,17.760534286499023,30.294342041015625,10.39574146270752,30.625072479248047,17.485572814941406,10.9221830368042,29.647687911987305
2005-07-23,718.6223754882812,53.955509185791016,27.608535766601562,273.2785339355469,12.324249267578125,26.24921226501465,100.29037475585938,26.07821273803711,42.61003875732422,15.796263694763184,35.2520637512207,20.45811653137207,11.675837516784668,17.712125778198242,30.128572463989258,10.39574146270752,31.140378952026367,17.36947250366211,10.880294799804688,29.273977279663086
2005-07-30,726.0233764648438,55.389488220214844,27.386917114257812,276.83941650390625,12.42078971862793,27.303518295288086,98.28457641601562,24.543848037719727,42.55897903442383,15.580914497375488,35.020565032958984,20.522159576416016,11.75588321685791,19.199085235595703,30.051239013671875,10.297673225402832,30.283946990966797,17.094799041748047,10.873677253723145,28.94512367248535
2005-08-06,743.6904296875,54.395179748535156,27.032306671142578,276.7758483886719,11.4554443359375,28.181354522705078,99.5636215209961,24.741634368896484,41.96164321899414,15.35775375366211,35.031585693359375,19.974897384643555,11.627813339233398,18.708030700683594,30.172779083251953,10.26236343383789,29.976064682006836,17.18292999267578,10.736989974975586,30.420024871826172
2005-08-13,730.6787109375,53.881134033203125,27.621196746826172,280.20233154296875,11.468311309814453,27.113479614257812,98.69153594970703,24.19622230529785,42.3542594909668,14.97249984741211,35.037109375,20.108808517456055,11.843934059143066,18.479812622070312,30.355117797851562,10.094902038574219,30.53022003173828,17.31429672241211,10.269587516784668,29.45250129699707
2005-08-20,707.5206298828125,53.21828079223633,27.127300262451172,273.4764404296875,11.198016166687012,27.069019317626953,97.03456115722656,23.860584259033203,41.13625717163086,14.832406044006348,34.31496047973633,19.590660095214844,11.625142097473145,18.708032608032227,30.007028579711914,9.83413314819336,30.76533317565918,16.788843154907227,10.107438087463379,29.247209548950195
2005-08-27,708.2369384765625,54.33430862426758,27.171619415283203,278.42559814453125,11.403958320617676,28.400127410888672,96.88923645019531,24.172256469726562,40.66543197631836,14.756524085998535,34.84679412841797,19.858470916748047,11.713199615478516,18.742727279663086,30.194887161254883,10.007975578308105,31.341903686523438,16.931631088256836,9.853096961975098,30.383832931518555
2005-09-03,732.7716674804688,57.161617279052734,27.51616096496582,283.0576171875,11.957418441772461,29.08846664428711,98.77869415283203,24.766767501831055,41.67873001098633,14.739015579223633,35.86063766479492,20.27182388305664,11.753215789794922,18.43750762939453,30.515335083007812,10.403082847595215,31.85129737854004,17.082983016967773,10.14946174621582,31.64566421508789
2005-09-10,733.6091918945312,57.39835739135742,27.983842849731445,288.3876647949219,11.854451179504395,28.8924617767334,100.203125,23.97365379333496,41.11064529418945,14.482172966003418,36.10993194580078,20.370807647705078,11.579789161682129,18.083744049072266,31.08721351623535,10.233192443847656,31.31951332092285,17.125823974609375,9.7027006149292,31.89603042602539
2005-09-17,718.769775390625,56.33642578125,27.054885864257812,287.05511474609375,11.6163330078125,28.84230613708496,97.09265899658203,23.150489807128906,39.91824722290039,14.231165885925293,35.45066833496094,19.835180282592773,11.371586799621582,17.5288143157959,30.26008415222168,9.82623291015625,31.761743545532227,16.840240478515625,9.554516792297363,31.961116790771484
2005-09-24,741.5079956054688,53.88787841796875,26.971601486206055,288.8316955566406,11.532669067382812,29.507858276367188,98.52362823486328,22.916166305541992,41.05437088012695,14.388772010803223,35.05732727050781,19.753681182861328,11.597139358520508,17.847896575927734,31.481369018554688,9.865739822387695,33.28432846069336,16.72601890563965,9.691640853881836,31.81592559814453
2005-10-01,740.4309692382812,52.09545135498047,27.080514907836914,288.1337890625,11.346036911010742,27.807514190673828,100.13298034667969,22.711875915527344,41.19765853881836,13.90428352355957,33.98257064819336,19.736207962036133,11.331313133239746,17.05712890625,31.903263092041016,9.63658332824707,31.369890213012695,16.72601890563965,9.738085746765137,29.84305191040039
2005-10-08,747.2525024414062,51.236427307128906,26.939571380615234,285.78607177734375,11.114354133605957,27.114599227905273,100.48418426513672,23.07839584350586,42.14445114135742,13.559889793395996,35.290000915527344,20.04070281982422,11.296401977539062,17.11261749267578,31.92548179626465,9.60892105102539,31.409088134765625,16.843103408813477,9.961469650268555,29.36236572265625
2005-10-15,752.9967651367188,49.62661361694336,27.074108123779297,281.154052734375,10.959898948669434,25.66495704650879,98.6991958618164,23.823444366455078,42.64597702026367,13.513192176818848,35.49498748779297,20.65815544128418,11.258808135986328,17.188920974731445,31.96989631652832,8.395956039428711,30.681367874145508,16.894502639770508,10.11186408996582,27.72500228881836
2005-10-22,769.5120239257812,51.25673294067383,28.176027297973633,291.2429504394531,11.030686378479004,26.15729331970215,99.63556671142578,24.34617042541504,41.66849899291992,13.61825942993164,34.87451171875,21.428497314453125,11.500476837158203,17.70915412902832,32.65823745727539,8.494733810424805,31.461883544921875,17.32286262512207,10.06320858001709,28.19568634033203
2005-10-29,789.7374267578125,53.56324005126953,28.336200714111328,289.3394470214844,11.500494956970215,26.444477081298828,99.54778289794922,24.85089111328125,42.477088928222656,14.003519058227539,33.72771072387695,21.940101623535156,11.358161926269531,18.49300193786621,32.530555725097656,8.795011520385742,31.461883544921875,17.05443572998047,10.547569274902344,28.9918270111084
2005-11-05,804.6966552734375,54.85513687133789,29.12420654296875,307.5384216308594,11.243062019348145,25.815401077270508,101.39122772216797,25.18134117126465,43.270347595214844,14.719356536865234,33.7498893737793,22.498746871948242,11.481681823730469,18.92308235168457,32.586090087890625,8.862177848815918,31.715070724487305,17.903827667236328,10.83729362487793,28.300838470458984
2005-11-12,803.8587646484375,56.2890739440918,29.18827247619629,310.1654052734375,10.953460693359375,26.490066528320312,104.61002349853516,25.499797821044922,45.02595520019531,14.818923950195312,34.65289306640625,22.36350440979004,11.331313133239746,19.471065521240234,32.48615646362305,8.607683181762695,32.322696685791016,18.007522583007812,10.947883605957031,29.315980911254883
2005-11-19,824.2039184570312,55.998233795166016,30.104419708251953,317.2772216796875,11.29454517364502,26.899629592895508,105.92680358886719,25.48778533935547,45.554351806640625,15.703373908996582,34.61163330078125,22.85157585144043,11.492419242858887,19.312480926513672,33.25222396850586,8.635578155517578,32.22705841064453,18.534696578979492,11.166839599609375,30.252071380615234
2005-11-26,805.294921875,54.638675689697266,29.55344581604004,312.4718933105469,11.352470397949219,27.19369125366211,103.87844848632812,25.03714942932129,45.47740173339844,16.066526412963867,34.08814239501953,22.92803192138672,11.497783660888672,19.486398696899414,33.25222396850586,8.488130569458008,32.27204895019531,18.091068267822266,10.609496116638184,29.728668212890625
2005-12-03,791.84130859375,53.01533508300781,29.723804473876953,313.368896484375,11.29454517364502,27.028274536132812,103.96626281738281,24.705913543701172,44.61555480957031,15.275795936584473,33.46997833251953,23.00446128845215,11.219470024108887,19.27769660949707,32.75260543823242,8.209177017211914,32.25519943237305,18.036331176757812,10.633828163146973,29.441791534423828
2005-12-10,781.40673828125,53.42793655395508,30.416706085205078,316.3161926269531,11.275245666503906,26.426321029663086,105.51717376708984,25.597301483154297,42.76876449584961,15.451508522033691,33.893218994140625,23.39846420288086,11.13837718963623,18.714183807373047,33.353050231933594,8.998215675354004,32.694026947021484,18.36474609375,10.897015571594238,29.22035026550293
2005-12-17,816.78857421875,54.699562072753906,30.397281646728516,315.48321533203125,11.165837287902832,26.251707077026367,103.6444320678711,25.049222946166992,42.82518768310547,15.211360931396484,34.032447814941406,23.639556884765625,11.122164726257324,18.533296585083008,33.012943267822266,9.548151969909668,33.12724685668945,18.445396423339844,10.72384262084961,28.73720932006836
2005-12-24,818.3482055664062,53.340023040771484,29.88568878173828,310.9341735839844,11.017813682556152,26.086294174194336,103.2928237915039,24.380680084228516,42.168540954589844,14.619778633117676,33.46997833251953,23.339662551879883,10.895130157470703,18.19240951538086,32.94047927856445,9.293108940124512,32.56463623046875,18.099714279174805,10.382207870483398,28.269155502319336
