Date,AIG,BAC,C,CSCO,CVX,GE,IBM,INTC,JNJ,KO,LLY,MRK,MSFT,PEP,PFE,PG,VZ,WFC,WMT,XOM
2002-06-11,809.9862060546875,20.694448471069336,229.51405334472656,9.698514938354492,18.00383758544922,81.51988220214844,38.45369338989258,12.881875991821289,30.011192321777344,13.782962799072266,32.1426887512207,20.73764991760254,16.967506408691406,27.267765045166016,13.296698570251465,24.69287872314453,11.348189353942871,13.340295791625977,12.5211181640625,18.51103401184082
2002-06-18,798.920166015625,19.84816551208496,212.15171813964844,9.048510551452637,17.705461502075195,79.08839416503906,34.74492645263672,11.037525177001953,28.27687644958496,14.259873390197754,29.84016990661621,19.233903884887695,16.504314422607422,26.587926864624023,12.640168190002441,24.561397552490234,10.760051727294922,13.03205394744873,11.971399307250977,18.497163772583008
2002-06-25,790.2077026367188,19.535037994384766,206.25718688964844,8.424253463745117,17.983537673950195,76.01576232910156,33.698081970214844,10.015424728393555,26.38059425354004,14.10963249206543,27.69215202331543,18.942487716674805,16.04720687866211,25.83428955078125,12.50369644165039,23.675182342529297,10.364339828491211,12.77819538116455,11.696487426757812,18.797733306884766
2002-07-02,797.0358276367188,20.293865203857422,206.1501007080078,8.797521591186523,17.87799072265625,79.12704467773438,35.542503356933594,10.563594818115234,27.98956871032715,14.342498779296875,26.831939697265625,18.577232360839844,16.126436233520508,25.74470329284668,12.691805839538574,23.75933837890625,10.448360443115234,13.177108764648438,11.954499244689941,18.663639068603516
2002-07-09,745.5880737304688,19.123178482055664,197.95126342773438,9.293066024780273,16.39019012451172,75.95442199707031,35.392974853515625,10.917617797851562,25.597023010253906,13.020426750183105,26.584678649902344,17.757362365722656,15.785138130187988,22.266407012939453,10.615235328674316,21.642427444458008,9.622100830078125,12.213500022888184,11.490081787109375,16.531841278076172
2002-07-16,661.0574951171875,17.001832962036133,171.69345092773438,8.353461265563965,14.110782623291016,68.99081420898438,34.14674377441406,10.426547050476074,22.2171688079834,11.490525245666504,25.075416564941406,15.546440124511719,14.477838516235352,18.70903968811035,9.560351371765137,20.46695327758789,7.842761516571045,11.503742218017578,9.589399337768555,13.997726440429688
2002-07-23,731.8132934570312,18.138673782348633,178.49899291992188,8.565838813781738,15.09724235534668,81.8695068359375,35.48268508911133,10.786285400390625,26.777612686157227,12.376914978027344,29.43838882446289,18.829801559448242,14.703340530395508,22.41923713684082,11.378728866577148,23.05256462097168,8.330029487609863,12.835180282592773,10.649398803710938,16.80005645751953
2002-07-30,678.599365234375,17.506772994995117,153.52740478515625,7.310890197753906,13.814441680908203,76.08887481689453,32.895511627197266,9.067561149597168,26.171646118164062,12.10899829864502,26.68255615234375,17.695194244384766,13.405186653137207,21.576011657714844,10.973007202148438,23.258724212646484,8.253378868103027,12.456990242004395,9.804411888122559,15.02894115447998
2002-08-06,771.2528076171875,19.309358596801758,183.610595703125,8.630196571350098,15.233235359191895,86.70905303955078,35.77680969238281,10.021712303161621,28.51194953918457,12.722451210021973,29.876222610473633,19.91389274597168,14.770380020141602,23.346784591674805,12.120101928710938,24.01199722290039,8.239689826965332,13.27554702758789,10.408585548400879,16.522594451904297
2002-08-13,799.5086669921875,19.77482032775879,195.84056091308594,9.473262786865234,15.602640151977539,88.42977905273438,41.21169662475586,11.125070571899414,29.201505661010742,12.945305824279785,29.762893676757812,19.917774200439453,15.846088409423828,23.146516799926758,12.566401481628418,24.117708206176758,9.195056915283203,13.716588020324707,11.75883674621582,17.294363021850586
2002-08-20,778.5527954101562,20.028697967529297,185.3345947265625,9.325241088867188,16.195659637451172,86.22512817382812,39.67793273925781,10.364726066589355,29.2092342376709,13.27332592010498,30.891258239746094,20.465654373168945,15.87656307220459,22.41396713256836,12.795781135559082,23.893047332763672,8.869306564331055,13.677507400512695,11.481478691101074,17.066303253173828
2002-08-27,739.3482055664062,19.769174575805664,189.21243286132812,8.894054412841797,15.69588851928711,81.06290435791016,37.65956115722656,9.530061721801758,28.475204467773438,12.770037651062012,30.06264877319336,19.630247116088867,14.95626449584961,20.843460083007812,12.251360893249512,23.430517196655273,8.486065864562988,13.596753120422363,11.498686790466309,16.498523712158203
2002-09-03,718.745361328125,19.535037994384766,179.5063934326172,8.340593338012695,15.157188415527344,77.37946319580078,37.21992492675781,9.19276237487793,28.94183921813965,12.607275009155273,29.81407356262207,19.19506072998047,14.84046745300293,20.379680633544922,11.340289115905762,24.01199722290039,8.17125129699707,13.461271286010742,11.45567512512207,15.82368278503418
2002-09-10,692.8021850585938,19.634363174438477,172.63116455078125,8.321284294128418,15.157188415527344,75.01342010498047,36.130802154541016,8.975521087646484,28.7845458984375,12.68990707397461,30.425159454345703,19.109495162963867,14.560112953186035,21.66587257385254,11.184735298156738,24.580236434936523,8.488801956176758,12.770891189575195,11.771740913391113,16.009836196899414
2002-09-17,650.9747924804688,18.174158096313477,159.28517150878906,7.697027206420898,14.27439022064209,70.98042297363281,31.65939712524414,8.07796859741211,27.709707260131836,11.814817428588867,28.534915924072266,17.715736389160156,13.783056259155273,19.681812286376953,10.606983184814453,23.982913970947266,8.132933616638184,12.666678428649902,11.309473037719727,15.227957725524902
2002-09-24,644.4945678710938,18.159929275512695,171.30235290527344,6.7445549964904785,14.184260368347168,66.2752914428711,29.13144874572754,7.940766334533691,28.3546142578125,12.056147575378418,28.65921974182129,17.895828247070312,13.32899284362793,19.549545288085938,10.747719764709473,23.623458862304688,7.511529445648193,12.546835899353027,10.601694107055664,14.846336364746094
2002-10-01,617.984130859375,15.825892448425293,154.43209838867188,5.843563079833984,14.440285682678223,62.13638687133789,28.40703582763672,7.9007487297058105,29.728307723999023,12.601642608642578,29.425661087036133,17.277257919311523,13.42345905303955,18.930517196655273,10.481063842773438,23.50452995300293,8.869306564331055,11.340607643127441,10.840690612792969,15.446710586547852
2002-10-08,686.9108276367188,17.280397415161133,175.11549377441406,6.429205894470215,14.880677223205566,65.92689514160156,31.68438720703125,8.6325101852417,30.320764541625977,13.20997428894043,32.103084564208984,19.418804168701172,15.02026081085205,22.734607696533203,11.455092430114746,24.1282901763916,9.501653671264648,12.304553031921387,11.658856391906738,16.256502151489258
2002-10-15,753.4813232421875,20.024316787719727,205.21620178222656,7.047024250030518,15.24526596069336,73.50778198242188,37.744483947753906,8.832595825195312,32.04048538208008,12.066202163696289,32.729713439941406,20.025634765625,16.00150489807129,23.755733489990234,11.90693187713623,24.366153717041016,9.884638786315918,13.213775634765625,12.143291473388672,16.754491806030273
2002-10-22,758.0763549804688,19.782381057739258,209.72262573242188,7.0148491859436035,15.07116413116455,71.07108306884766,38.24907302856445,9.610100746154785,30.027170181274414,11.545844078063965,29.399770736694336,21.231481552124023,15.830852508544922,22.808696746826172,11.688421249389648,22.767271041870117,10.419318199157715,13.138224601745605,12.07224178314209,16.12153434753418
2002-10-29,751.0066528320312,19.99869728088379,217.2333984375,7.922276973724365,13.915942192077637,71.74794006347656,41.2166748046875,10.730606079101562,30.78214454650879,11.488033294677734,30.036754608154297,21.016155242919922,17.095491409301758,22.97798728942871,11.869903564453125,22.966415405273438,10.865345001220703,13.04964828491211,11.508140563964844,15.944684982299805
2002-11-05,751.8314208984375,18.999618530273438,207.26226806640625,7.825741291046143,13.760270118713379,65.5478286743164,38.613807678222656,9.913091659545898,31.458526611328125,11.201458930969238,32.185935974121094,21.544696807861328,16.412887573242188,22.88274383544922,12.27358627319336,22.9000244140625,10.39161491394043,11.978891372680664,11.411252975463867,15.763181686401367
2002-11-12,783.5264282226562,19.187484741210938,207.95895385742188,8.951974868774414,13.887262344360352,63.89628601074219,39.630802154541016,10.6161470413208,30.97614860534668,11.543336868286133,31.269298553466797,22.143701553344727,17.019309997558594,23.427711486816406,12.192107200622559,22.873472213745117,10.699128150939941,12.405312538146973,11.557661056518555,16.382448196411133
2002-11-19,767.0308837890625,20.266265869140625,224.38894653320312,9.582670211791992,14.024654388427734,72.56019592285156,43.1443977355957,11.720685005187988,30.85007095336914,11.339715003967285,35.42547607421875,23.61185646057129,17.744577407836914,21.9462833404541,11.752449989318848,22.738067626953125,11.358469009399414,12.342432022094727,11.587800979614258,16.209108352661133
2002-11-26,755.7200927734375,19.671363830566406,223.63430786132812,9.692075729370117,13.799015045166016,73.64317321777344,43.694969177246094,12.046895027160645,29.3033447265625,11.362338066101074,35.78461837768555,23.470905303955078,17.58001708984375,22.33249855041504,11.63719367980957,21.984033584594727,11.455429077148438,12.117116928100586,11.708373069763184,16.199748992919922
2002-12-03,701.87451171875,19.369651794433594,209.87478637695312,8.688115119934082,13.935641288757324,69.04048156738281,39.83599090576172,10.118247985839844,29.22968864440918,11.387688636779785,34.02011489868164,23.001110076904297,16.312326431274414,22.86159324645996,11.611173629760742,22.93454360961914,10.610474586486816,12.012320518493652,11.163643836975098,16.16694450378418
2002-12-10,722.8099365234375,20.190860748291016,217.5962677001953,8.797521591186523,14.169554710388184,71.55844116210938,40.85205841064453,10.427287101745605,29.240219116210938,11.546768188476562,33.75465774536133,23.044261932373047,16.601821899414062,22.511747360229492,11.544248580932617,23.377946853637695,11.06480884552002,12.313613891601562,11.183023452758789,16.799381256103516
2002-12-17,700.5247802734375,20.142019271850586,218.75746154785156,8.64950180053711,13.821783065795898,69.66316986083984,40.17135238647461,9.849267959594727,28.67204475402832,11.208414077758789,33.54644775390625,22.31551170349121,16.45555877685547,22.161334991455078,11.585140228271484,23.282360076904297,11.053730964660645,12.32933235168457,10.677054405212402,16.747852325439453
2002-12-24,676.9418334960938,20.052959442138672,204.64971923828125,8.347025871276855,13.796948432922363,66.33297729492188,38.16428756713867,9.01943302154541,28.293245315551758,10.986215591430664,33.26018142700195,22.378530502319336,16.07464027404785,22.325923919677734,11.455013275146484,22.860200881958008,10.798858642578125,12.334575653076172,10.91919994354248,16.27937889099121
