Date,AAPL,AMZN,AVGO,BAC,BRK-A,DIS,GOOGL,HD,JNJ,JPM,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,WMT
2021-09-10,145.3844451904297,174.41200256347656,46.26137161254883,36.15891647338867,419120.0,179.12179565429688,142.43280029296875,300.77496337890625,145.2271728515625,140.12808227539062,336.7806701660156,370.15521240234375,294.114990234375,22.19508171081543,35.30201721191406,127.68427276611328,252.3300018310547,384.00897216796875,216.8403778076172,45.60802459716797
2021-09-17,143.4693145751953,170.8000030517578,45.983272552490234,37.26736831665039,418390.0,172.19491577148438,140.0584259033203,300.3457946777344,144.9107666015625,142.8669891357422,344.3270263671875,343.2662048339844,288.6609802246094,22.434574127197266,35.07973861694336,127.75513458251953,251.2133331298828,377.21221923828125,220.68753051757812,44.89731216430664
2021-09-24,138.26133728027344,164.2519989013672,44.54111862182617,37.94674301147461,411379.0,165.27780151367188,132.58023071289062,293.5057373046875,141.95733642578125,145.091796875,338.1129455566406,336.7474365234375,271.6628112792969,20.67229652404785,34.143009185791016,123.86551666259766,258.49334716796875,361.22808837890625,215.3131561279297,43.83124923706055
2021-10-01,140.01034545898438,165.1215057373047,45.36685562133789,39.4395866394043,425431.0,173.621337890625,138.08375549316406,301.7496643066406,141.81668090820312,150.7646484375,344.1714782714844,326.65655517578125,284.12237548828125,21.03054428100586,33.928672790527344,126.0982894897461,264.53668212890625,374.13372802734375,222.85269165039062,43.787227630615234
2021-10-08,140.46958923339844,164.9929962158203,45.70486831665039,40.28881072998047,423648.0,170.39724731445312,139.99392700195312,307.62396240234375,140.73550415039062,145.76991271972656,335.5216369628906,325.9719543457031,291.7348937988281,21.70012664794922,33.07926940917969,127.63111877441406,272.7733459472656,388.6109313964844,217.66201782226562,43.98534393310547
2021-10-15,146.0586700439453,171.75050354003906,47.22499084472656,41.86211013793945,431680.0,167.3978729248047,140.72293090820312,326.01611328125,143.62738037109375,151.14700317382812,346.845947265625,339.2179870605469,299.4534606933594,22.644126892089844,34.0239372253418,123.44911193847656,298.0,408.8753662109375,222.55307006835938,46.16779327392578
2021-10-22,149.0779266357422,172.32850646972656,48.641334533691406,42.71131896972656,436250.0,165.7760772705078,144.65342712402344,332.23040771484375,143.14398193359375,151.91390991210938,324.2752990722656,314.4523620605469,312.549072265625,24.888383865356445,34.27796173095703,127.20095825195312,359.0133361816406,421.04144287109375,202.83416748046875,46.683528900146484
2021-10-29,147.50482177734375,173.85000610351562,50.391075134277344,42.30906295776367,433102.0,166.3622589111328,147.05209350585938,332.77581787109375,144.68218994140625,150.0680389404297,326.6122131347656,333.2349548339844,324.19915771484375,29.738136291503906,34.80983352661133,129.5545654296875,409.9700012207031,422.2617492675781,201.80955505371094,47.5734748840332
2021-11-05,144.48545837402344,173.625,51.013832092285156,42.45208740234375,429202.0,158.3802490234375,144.57164001464844,328.7074890136719,143.32855224609375,149.46165466308594,345.0249938964844,325.1880798339844,320.3350830078125,30.325891494750977,40.18449783325195,130.51736450195312,354.5033264160156,422.8441467285156,203.394775390625,46.699249267578125
2021-11-12,154.4817352294922,184.80299377441406,52.79664611816406,41.40620040893555,422702.0,152.00048828125,148.61024475097656,362.88104248046875,142.7484130859375,145.3953857421875,339.0660400390625,336.0528564453125,328.8534240722656,31.608177185058594,41.169490814208984,131.15928649902344,365.4599914550781,415.5222473144531,196.88751220703125,45.01996612548828
2021-11-19,158.4644012451172,179.02049255371094,51.31968307495117,42.577232360839844,433333.0,147.8580322265625,144.92222595214844,368.47821044921875,140.8497772216797,148.8820343017578,331.0620422363281,338.40435791015625,326.21136474609375,32.605079650878906,40.7530632019043,132.5322265625,372.0,416.1601867675781,196.80999755859375,46.0828857421875
2021-11-26,160.245361328125,171.8679962158203,50.74287033081055,40.12791061401367,420566.0,143.8132781982422,141.7940673828125,364.5976867675781,138.98538208007812,143.75460815429688,311.7825622558594,307.9731750488281,318.08282470703125,32.058223724365234,42.47480392456055,131.2840576171875,361.5333251953125,412.3329162597656,192.00721740722656,42.60166549682617
2021-12-03,170.8135528564453,174.17100524902344,53.587486267089844,39.96176528930664,428402.0,149.42123413085938,146.4282684326172,369.3108825683594,146.78004455566406,143.08587646484375,335.46319580078125,327.2519226074219,321.56787109375,30.42940330505371,41.70603942871094,136.68661499023438,334.6000061035156,437.5710144042969,204.69207763671875,43.55451965332031
2021-12-10,168.56292724609375,168.87100219726562,57.00983810424805,40.41984558105469,454550.0,145.32762145996094,143.26095581054688,358.70751953125,153.0706024169922,143.041259765625,343.6424560546875,332.2923583984375,313.65179443359375,28.330583572387695,49.0494270324707,143.6315155029297,308.97332763671875,457.12115478515625,207.57769775390625,45.25806427001953
2021-12-17,172.49664306640625,171.06849670410156,61.062294006347656,39.89888381958008,444654.0,150.09535217285156,145.71218872070312,356.4989013671875,148.85922241210938,140.23228454589844,351.1011047363281,332.6296691894531,323.1029052734375,29.581090927124023,47.015380859375,142.73110961914062,355.6666564941406,459.45849609375,209.7563934326172,44.04247283935547
2021-12-24,174.3754425048828,168.64450073242188,61.478782653808594,39.997684478759766,452700.0,152.34242248535156,145.00204467773438,368.0538635253906,152.45132446289062,141.3202362060547,351.50030517578125,341.6787109375,327.572509765625,29.527202606201172,46.76712417602539,145.11146545410156,356.7799987792969,467.85223388671875,210.96678161621094,45.20438766479492
