Date,AIG,BAC,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,PFE,PG,T,VZ,WFC,WMT,XOM
2006-08-20,761.0184326171875,34.48444366455078,321.46893310546875,13.547025680541992,31.437484741210938,101.2251968383789,9.264272689819336,41.394248962402344,11.243724822998047,36.44383239746094,27.43918228149414,12.208257675170898,18.181718826293945,11.162134170532227,34.79542922973633,5.804811477661133,11.329217910766602,20.59214973449707,9.841850280761719,35.97963333129883
2006-08-27,772.8282470703125,34.17353057861328,326.29364013671875,14.332169532775879,30.52407455444336,102.12259674072266,9.396809577941895,42.187110900878906,11.826725959777832,36.68364334106445,27.565780639648438,12.359079360961914,18.174678802490234,11.461373329162598,35.389923095703125,5.990533828735352,11.613263130187988,20.544931411743164,10.193989753723145,34.78934097290039
2006-09-03,776.1676025390625,34.543479919433594,321.9976806640625,13.997515678405762,30.236862182617188,101.73373413085938,9.378194808959961,41.7984504699707,11.570918083190918,36.04314422607422,27.282453536987305,12.230196952819824,18.005874633789062,11.309704780578613,34.94975280761719,5.941256523132324,11.557760238647461,20.639352798461914,10.47883415222168,34.13032531738281
2006-09-10,794.0494384765625,34.40305709838867,325.1040954589844,14.621771812438965,29.09274673461914,104.24645233154297,10.173174858093262,42.979957580566406,11.606612205505371,36.156524658203125,28.30118751525879,12.230196952819824,18.885066986083984,11.494174003601074,34.81257629394531,6.037909030914307,11.691620826721191,21.16447639465332,10.815272331237793,33.026878356933594
2006-09-17,785.9542236328125,35.058349609375,327.1530456542969,14.72474193572998,29.163366317749023,102.90033721923828,10.021774291992188,42.08345413208008,11.344852447509766,36.25288391113281,28.22281265258789,12.147010803222656,18.75142478942871,11.543359756469727,35.332767486572266,6.235004901885986,12.112793922424316,21.24707794189453,10.830972671508789,33.159690856933594
2006-09-24,800.57373046875,35.820648193359375,328.27642822265625,14.789106369018555,30.53820037841797,106.35173034667969,9.975114822387695,42.46175765991211,12.237210273742676,36.808345794677734,28.30720329284668,12.337536811828613,19.236743927001953,11.625345230102539,35.429927825927734,6.170569896697998,12.122587203979492,21.347383499145508,11.061992645263672,34.27848434448242
2006-10-01,809.7565307617188,36.26863479614258,337.3970642089844,15.503461837768555,29.973201751708984,108.88249969482422,10.436762809753418,43.083587646484375,12.272908210754395,36.876373291015625,28.24692726135254,12.359626770019531,19.60249137878418,11.43677806854248,36.0644416809082,6.022749900817871,12.014841079711914,21.441791534423828,10.837703704833984,34.493045806884766
2006-10-08,812.7772216796875,36.36894607543945,332.96905517578125,15.786629676818848,30.227458953857422,108.40044403076172,10.605537414550781,44.60710525512695,12.849967002868652,36.60429763793945,29.23875617980957,12.155293464660645,19.95416259765625,11.309704780578613,35.51567840576172,6.454639911651611,12.227408409118652,21.435894012451172,10.869099617004395,34.94257354736328
2006-10-15,803.2319946289062,35.85407638549805,329.8626708984375,15.799493789672852,30.735952377319336,106.8638916015625,11.408957481384277,46.88722229003906,12.689347267150879,38.894195556640625,28.607370376586914,12.909130096435547,19.996370315551758,11.346598625183105,35.830081939697266,6.616003036499023,12.474930763244629,21.6129093170166,11.073208808898926,35.53009796142578
2006-10-22,814.2269897460938,35.90757751464844,332.8368225097656,15.265337944030762,31.865943908691406,106.0805892944336,11.794410705566406,47.03233337402344,12.552511215209961,38.63913345336914,28.710569381713867,12.942265510559082,19.933063507080078,11.158035278320312,36.51496124267578,6.573742866516113,12.81814956665039,21.42999267578125,11.37824535369873,36.50582504272461
2006-10-29,807.33984375,35.7270393371582,327.74774169921875,15.29752254486084,32.4450798034668,104.75498962402344,11.710022926330566,47.36915588378906,12.201521873474121,38.435081481933594,28.46772575378418,12.84009838104248,20.207368850708008,10.883389472961426,36.42304611206055,6.47769021987915,12.111898422241211,21.241180419921875,10.66051197052002,36.85831069946289
2006-11-05,841.2910766601562,36.62306594848633,337.9269104003906,17.208900451660156,32.7416877746582,105.96006774902344,11.753458976745605,47.550537109375,12.302651405334473,37.57353591918945,28.904850006103516,12.831815719604492,20.566078186035156,10.539055824279785,36.59539794921875,6.348981857299805,11.745573043823242,21.80474281311035,10.42276382446289,38.0179557800293
2006-11-12,870.5303955078125,36.67652893066406,339.0616760253906,17.33118438720703,32.53453063964844,109.21389770507812,12.379913330078125,48.770591735839844,13.2113037109375,38.111995697021484,28.935197830200195,13.04996109008789,20.678619384765625,11.252899169921875,36.687313079833984,6.377795696258545,11.894085884094238,21.566896438598633,10.653783798217773,37.49525833129883
2006-11-19,860.2603759765625,36.48262405395508,335.7910461425781,17.273258209228516,32.65338134765625,107.5267333984375,12.534043312072754,48.53144073486328,12.906429290771484,37.32414627075195,28.69842529296875,12.956076622009277,21.003393173217773,11.120566368103027,36.49773406982422,6.2759833335876465,11.90478229522705,21.15066146850586,10.743498802185059,37.136112213134766
2006-11-26,842.9827880859375,35.77383041381836,329.58392333984375,17.176734924316406,34.678802490234375,106.29147338867188,11.933403015136719,47.439697265625,12.511885643005371,37.60335922241211,27.933452606201172,12.859424591064453,20.551712036132812,11.521711349487305,36.01514434814453,6.5314812660217285,11.867100715637207,20.948486328125,10.288187026977539,39.60911560058594
2006-12-03,852.0029296875,34.90364456176758,346.0697937011719,17.363365173339844,34.54597473144531,106.26136016845703,12.015557289123535,48.79658889770508,12.362435340881348,37.59196090698242,28.388803482055664,13.595865249633789,20.74931526184082,10.40924072265625,36.704532623291016,6.717820644378662,12.096630096435547,21.06740951538086,10.395856857299805,38.73688888549805
2006-12-10,873.5604858398438,36.02519989013672,360.8869934082031,17.73661994934082,35.75551986694336,112.55812072753906,11.92099380493164,49.545223236083984,12.529816627502441,37.785743713378906,29.32376480102539,13.601421356201172,21.30687141418457,10.603615760803223,36.830928802490234,6.850368499755859,12.49744987487793,21.19822883605957,10.418279647827148,39.66043472290039
2006-12-17,867.9893188476562,36.04548263549805,364.0908203125,17.33118438720703,34.49854278564453,113.19075775146484,11.307445526123047,49.519229888916016,12.003753662109375,37.42094802856445,29.074848175048828,13.448543548583984,20.918704986572266,10.74008846282959,36.65283203125,6.719740867614746,12.52143669128418,21.311201095581055,10.251909255981445,38.69070053100586
2006-12-24,867.8683471679688,36.07249450683594,371.7663269042969,17.58860969543457,34.878021240234375,112.93505096435547,11.429061889648438,50.50701904296875,12.105378150939941,37.6318473815918,29.32376480102539,13.412398338317871,21.0739688873291,10.711138725280762,36.9228515625,6.867659568786621,12.75780963897705,21.14472198486328,10.395977020263672,39.31665802001953
