Date,AAPL,BAC,BRK-A,CVX,GE,GOOGL,IBM,JNJ,JPM,KO,MSFT,ORCL,PFE,PG,PM,T,VZ,WFC,WMT,XOM
2012-03-11,17.545434951782227,7.6263203620910645,122190.0,62.06452941894531,75.12003326416016,15.513422966003418,117.2698745727539,43.814910888671875,30.382726669311523,22.604726791381836,25.640871047973633,24.289342880249023,11.70051383972168,44.685787200927734,43.906883239746094,8.822577476501465,19.185543060302734,22.887121200561523,15.352754592895508,49.72812271118164
2012-03-18,17.85944175720215,7.665229320526123,122170.0,59.85840606689453,73.55813598632812,15.949013710021973,116.96817779541016,43.43140411376953,30.784931182861328,23.20191764831543,25.176809310913086,23.31743812561035,11.636519432067871,44.80541229248047,44.42879104614258,8.803024291992188,19.112817764282227,22.64400863647461,15.330033302307129,49.216129302978516
2012-03-25,17.96432113647461,7.447334289550781,121900.0,60.33678436279297,74.63658905029297,15.915504455566406,118.77272033691406,44.380088806152344,31.34389877319336,24.019775390625,25.373449325561523,23.815628051757812,12.079153060913086,44.659202575683594,45.3395881652832,8.722029685974121,18.535837173461914,23.123929977416992,15.443588256835938,49.894989013671875
2012-04-01,18.986955642700195,7.182750225067139,121295.0,58.95232391357422,72.47967529296875,15.694110870361328,116.96250915527344,43.96292495727539,30.225940704345703,23.844528198242188,24.791418075561523,24.14232635498047,11.913833618164062,44.725669860839844,45.75459671020508,8.641039848327637,18.25947380065918,22.846223831176758,15.30984878540039,48.79616165161133
2012-04-08,18.134510040283203,6.7547407150268555,118385.0,56.718040466308594,70.2112045288086,15.502503395080566,115.4426498413086,42.75183868408203,29.64844512939453,23.347963333129883,24.232973098754883,23.325603485107422,11.652521133422852,43.728946685791016,45.34164047241211,8.689677238464355,18.303939819335938,22.243398666381836,15.08273983001709,47.720359802246094
2012-04-15,17.16820526123047,6.5057172775268555,118580.0,57.69729232788086,71.99625396728516,14.794143676757812,113.62108612060547,42.86621856689453,29.312232971191406,24.0587215423584,25.499298095703125,23.634925842285156,12.031156539916992,44.858551025390625,45.32616424560547,8.780730247497559,19.02606201171875,22.351774215698242,15.75903034210205,49.07230758666992
2012-04-22,18.067691802978516,6.420116901397705,120925.0,59.76835632324219,73.55813598632812,15.263734817504883,117.72528839111328,43.62652587890625,29.73763656616211,24.870094299316406,25.153228759765625,23.92955207824707,12.308469772338867,42.818626403808594,46.3585205078125,9.295734405517578,19.762935638427734,22.873313903808594,14.895998001098633,49.521034240722656
2012-04-29,16.93658447265625,6.023237228393555,121950.0,58.37263488769531,71.92183685302734,14.816728591918945,116.68926239013672,43.55922317504883,28.64668083190918,24.990171432495117,24.36669158935547,23.250288009643555,11.935162544250488,43.0736083984375,46.00752258300781,9.3497953414917,19.77766990661621,22.372095108032227,14.812724113464355,48.65235137939453
2012-05-06,16.980331420898438,5.875378608703613,122795.0,57.79294967651367,70.69464111328125,15.021740913391113,114.5147705078125,43.290096282958984,25.360017776489258,25.14272117614746,24.50826072692871,22.096363067626953,12.079153060913086,42.671546936035156,44.469295501708984,9.557507514953613,20.219802856445312,22.708293914794922,14.994414329528809,47.8066520690918
2012-05-13,15.8917818069458,5.462935924530029,119850.0,55.412353515625,70.47149658203125,14.901861190795898,111.97052764892578,42.623992919921875,22.979089736938477,24.032756805419922,23.0217227935791,20.95881462097168,12.155770301818848,42.56433868408203,43.51436233520508,9.577425003051758,20.401565551757812,21.092607498168945,15.86089038848877,47.19181442260742
2012-05-20,16.847900390625,5.564100742340088,119500.0,56.13819885253906,71.40125274658203,14.681708335876465,111.06742095947266,42.058807373046875,22.985950469970703,24.415727615356445,23.00653076171875,21.392549514770508,11.918797492980957,41.874141693115234,44.07183837890625,9.585959434509277,20.362266540527344,21.719799041748047,16.592571258544922,47.54515838623047
2012-05-27,16.808956146240234,5.462935924530029,119845.0,54.74696731567383,68.94683837890625,14.171660423278809,108.0835189819336,41.972320556640625,21.90869903564453,23.721187591552734,22.523603439331055,21.277982711791992,11.65489387512207,41.24424743652344,42.73489761352539,9.645711898803711,20.15593719482422,20.56085968017578,16.653549194335938,45.13545227050781
2012-06-03,17.388134002685547,5.891077518463135,122000.0,57.26255798339844,71.40125274658203,14.406704902648926,111.54757690429688,42.78758239746094,23.109460830688477,24.418970108032227,23.473630905151367,22.227304458618164,11.92418384552002,42.048362731933594,43.344024658203125,9.830658912658691,20.84859848022461,21.426647186279297,17.331884384155273,46.826873779296875
2012-06-10,17.202659606933594,6.156023025512695,123375.0,59.244380950927734,74.37629699707031,14.011075973510742,113.81120300292969,44.84611129760742,24.035755157470703,24.694835662841797,23.766555786132812,22.66923713684082,12.177314758300781,42.13547134399414,45.28486251831055,10.160721778869629,21.393882751464844,22.12201499938965,17.212480545043945,48.20552444458008
2012-06-17,17.441471099853516,6.187192916870117,122670.0,57.03541946411133,73.87574768066406,14.18406867980957,110.72439575195312,45.2673225402832,24.6944580078125,24.487680435180664,24.30490493774414,22.914749145507812,12.241947174072266,40.09169387817383,44.39701461791992,10.007071495056152,21.590381622314453,22.367435455322266,17.098140716552734,47.56253433227539
2012-06-24,17.498401641845703,6.374212741851807,124945.0,59.908775329589844,78.37976837158203,14.397272109985352,111.79911804199219,45.899139404296875,24.51605796813965,25.549659729003906,24.217811584472656,24.306001663208008,12.387358665466309,41.04322814941406,45.042259216308594,10.146495819091797,21.831100463867188,22.796920776367188,17.712968826293945,49.5667610168457
2012-07-01,18.153989791870117,5.9690046310424805,123898.0,59.66457748413086,75.22048950195312,14.54395866394043,109.41537475585938,45.9534912109375,23.260412216186523,25.53660011291504,23.901138305664062,23.880443572998047,12.13961124420166,41.063323974609375,46.58980178833008,10.083891868591309,21.82126808166504,22.531049728393555,18.129627227783203,49.120731353759766
2012-07-08,18.12672233581543,6.093682765960693,126625.0,60.198387145996094,74.35546875,14.309162139892578,106.32857513427734,46.61249923706055,24.955711364746094,25.25230598449707,23.267791748046875,24.207794189453125,12.285029411315918,43.61638641357422,46.98563003540039,10.224810600280762,22.459516525268555,23.11733627319336,18.59202003479004,49.50883102416992
2012-07-15,18.106647491455078,5.509250640869141,125730.0,62.0041618347168,74.7315902709961,15.160484313964844,110.0098648071289,46.62611389160156,23.454360961914062,25.170618057250977,23.845720291137695,24.700742721557617,12.764369010925293,43.37516784667969,46.29812240600586,10.207456588745117,22.101835250854492,23.049161911010742,18.355731964111328,49.78688049316406
2012-07-22,17.533145904541016,5.696268081665039,127735.0,62.043949127197266,78.6806411743164,15.759637832641602,112.26209259033203,47.23075485229492,25.52303695678711,26.144380569458008,23.560720443725586,25.23379135131836,12.834383964538574,43.99473571777344,47.03251266479492,10.742560386657715,22.305513381958008,23.280948638916016,18.932456970214844,50.65576171875
2012-07-29,18.448223114013672,5.7897772789001465,128479.0,63.10011672973633,78.8310546875,15.917738914489746,113.47965240478516,46.95899200439453,24.96954917907715,26.412322998046875,23.552799224853516,25.192785263061523,13.076746940612793,44.2718620300293,47.88150405883789,10.86982536315918,22.086936950683594,23.41047477722168,18.940073013305664,50.71367263793945
2012-08-05,18.628005981445312,6.031343936920166,127175.0,64.48002624511719,79.35763549804688,15.934369087219238,113.9197998046875,46.632877349853516,25.578393936157227,25.74571990966797,24.083229064941406,25.922657012939453,13.012717247009277,45.1302490234375,48.02730941772461,10.84379768371582,22.156494140625,23.062795639038086,18.719032287597656,51.2292366027832
2012-08-12,19.502708435058594,6.233945846557617,128880.0,63.974639892578125,78.98150634765625,16.80653953552246,115.51419830322266,46.062198638916016,25.58531951904297,25.833948135375977,24.46324348449707,26.406505584716797,12.931180000305176,45.28571701049805,48.63669967651367,10.751236915588379,21.888219833374023,23.35041046142578,18.388599395751953,51.538822174072266
2012-08-19,19.957382202148438,6.358625888824463,128225.0,64.1147232055664,78.22931671142578,16.843521118164062,113.5335922241211,45.92632293701172,25.71675682067871,25.141216278076172,24.354341506958008,26.201486587524414,13.05075740814209,45.29922103881836,46.75125503540039,10.687600135803223,21.446086883544922,23.357275009155273,18.41925048828125,51.33475875854492
2012-08-26,20.01816749572754,6.226154804229736,126560.0,64.20059204101562,77.89083099365234,17.003856658935547,111.8573989868164,46.227108001708984,25.69601058959961,24.44193458557129,24.561546325683594,25.955453872680664,12.969228744506836,45.41413116455078,46.51168441772461,10.597935676574707,21.33182144165039,23.35041046142578,18.544414520263672,50.897491455078125
2012-09-02,20.475561141967773,6.857342720031738,129942.0,65.25377655029297,81.20051574707031,17.52656364440918,114.52680206298828,46.535606384277344,27.19045066833496,24.768695831298828,24.665145874023438,26.73453712463379,13.175782203674316,46.31308364868164,46.26688003540039,10.788839340209961,21.719318389892578,24.0159969329834,18.856040954589844,52.425010681152344
2012-09-09,20.801759719848633,7.451086521148682,133000.0,67.11412048339844,83.15625762939453,17.614179611206055,118.72325134277344,46.9400749206543,28.760984420776367,24.912471771240234,24.87235450744629,27.021554946899414,12.936615943908691,46.74565887451172,46.60542297363281,10.777267456054688,22.121706008911133,24.79136085510254,19.029735565185547,53.812599182128906
2012-09-16,21.06686019897461,7.107792854309082,134584.0,67.42893981933594,84.73588562011719,18.21755027770996,118.2467269897461,47.34454345703125,28.283601760864258,25.022586822509766,24.856414794921875,26.627931594848633,13.327974319458008,46.92140197753906,47.990875244140625,11.014449119567871,22.673137664794922,23.995412826538086,19.016965866088867,53.591064453125
2012-09-23,20.07413673400879,6.8893280029296875,132700.0,66.71912384033203,86.06517028808594,18.726604461669922,119.09062957763672,47.24172592163086,28.00686264038086,24.9567928314209,23.716800689697266,25.799646377563477,13.50734806060791,46.880855560302734,46.845001220703125,10.904536247253418,22.638364791870117,23.693485260009766,18.85093116760254,53.31702423095703
2012-09-30,19.637508392333984,7.271637916564941,135555.0,67.25721740722656,87.61897277832031,19.052988052368164,120.89320373535156,47.7490348815918,28.85784339904785,25.384471893310547,23.78852081298828,25.74223518371582,13.871528625488281,47.06336212158203,49.27888488769531,10.950817108154297,23.37359619140625,24.592378616333008,19.190656661987305,53.95836639404297
2012-10-07,18.94901466369629,7.115594387054443,132502.0,64.14907836914062,85.19352722167969,18.4846134185791,119.29156494140625,46.5973014831543,29.008249282836914,25.154190063476562,23.2705135345459,25.42241096496582,13.654109001159668,45.92107009887695,48.206459045410156,10.46480655670166,22.410629272460938,23.501359939575195,19.364351272583008,53.07215881347656
2012-10-14,18.35110092163086,7.365262031555176,133841.0,64.89889526367188,83.48816680908203,16.921951293945312,111.00200653076172,49.26412582397461,29.496143341064453,24.608070373535156,22.824237823486328,25.04499626159668,14.001984596252441,46.34688186645508,46.32444763183594,10.373756408691406,22.681852340698242,23.56311798095703,19.315818786621094,53.72514724731445
2012-10-21,18.17535400390625,7.115594387054443,129725.0,63.639644622802734,80.0015640258789,16.75714683532715,110.95032501220703,48.60599136352539,28.687641143798828,24.371204376220703,22.481542587280273,25.46405601501465,13.822608947753906,47.32033920288086,46.408573150634766,10.171103477478027,22.465883255004883,23.309234619140625,19.185543060302734,52.83312225341797
2012-10-28,17.35686683654785,7.685152053833008,130550.0,62.03114700317383,80.75953674316406,17.074100494384766,111.04220581054688,48.60599136352539,29.565837860107422,24.39753532409668,23.509593963623047,25.644832611083984,13.344281196594238,47.14998245239258,45.69886779785156,10.259210586547852,22.360393524169922,23.15142059326172,18.58783531188965,52.62905502319336
2012-11-04,16.461938858032227,7.3574628829956055,127585.0,60.58299255371094,79.58468627929688,16.456329345703125,108.86646270751953,47.899871826171875,28.31127166748047,23.87772560119629,22.975648880004883,24.93817710876465,13.137730598449707,45.66440963745117,44.90507507324219,9.850956916809082,21.416168212890625,22.197641372680664,18.470340728759766,50.845027923583984
2012-11-11,15.951289176940918,7.115594387054443,129345.0,58.61394119262695,76.36341857910156,16.06293487548828,107.78614044189453,47.433685302734375,27.55156135559082,24.055381774902344,21.134733200073242,24.650590896606445,13.085734367370605,45.5349235534668,44.64748001098633,9.733471870422363,20.793365478515625,22.057706832885742,17.3770809173584,50.71748733520508
2012-11-18,17.275930404663086,7.724164009094238,132606.0,60.891754150390625,79.73628997802734,16.57893943786621,111.56273651123047,47.68733596801758,28.638858795166016,24.9567928314209,22.25650978088379,25.406539916992188,13.45318603515625,47.42256546020508,47.52830505371094,10.091802597045898,21.97869110107422,22.92786407470703,17.931371688842773,52.266292572021484
2012-11-25,17.692487716674805,7.692955493927002,131916.0,61.01877212524414,80.07736206054688,17.333465576171875,109.59085083007812,48.22661209106445,28.63188362121582,24.950225830078125,21.388742446899414,26.441858291625977,13.721923828125,47.58613204956055,47.24967956542969,10.02424430847168,22.159500122070312,22.796642303466797,18.39626121520996,51.70896530151367
2012-12-02,16.11966323852539,8.301525115966797,131090.0,61.7692985534668,81.32798767089844,16.982013702392578,110.67481231689453,48.724605560302734,29.663410186767578,24.98228645324707,21.260189056396484,26.228225708007812,14.01807975769043,47.89958190917969,47.034141540527344,9.90970230102539,22.30514907836914,22.94856834411621,18.465225219726562,51.97882843017578
2012-12-09,15.410490036010742,8.263052940368652,133795.0,62.248497009277344,81.93435668945312,17.422569274902344,110.5652847290039,48.89056396484375,29.837648391723633,24.949161529541016,21.541400909423828,26.2611026763916,13.809675216674805,47.65425109863281,46.12995910644531,9.989002227783203,22.204702377319336,22.893327713012695,17.658456802368164,51.673770904541016
2012-12-16,15.698877334594727,8.817566871643066,134800.0,63.33966827392578,79.12992095947266,17.761857986450195,111.52237701416016,48.60009002685547,30.667064666748047,24.43905258178711,22.055635452270508,27.8953914642334,13.754826545715332,46.829689025878906,44.65800094604492,9.88913631439209,21.88326072692871,23.811824798583984,17.63275718688965,51.17511749267578
2012-12-23,15.404441833496094,8.872236251831055,133000.0,61.4575309753418,78.16937255859375,17.374174118041992,109.45247650146484,48.05370330810547,30.137353897094727,23.82956314086914,21.332494735717773,27.28394317626953,13.650620460510254,45.75981521606445,43.46892547607422,9.78634262084961,21.5467529296875,23.418184280395508,17.36563491821289,49.92550277709961
2012-12-30,16.087018966674805,9.067486763000488,134060.0,62.43326950073242,80.27274322509766,17.557090759277344,110.44418334960938,48.482521057128906,30.646146774291992,24.01505470275879,21.4610538482666,27.53182029724121,13.754826545715332,46.26408004760742,44.033660888671875,9.900887489318848,21.73258399963379,23.604650497436523,17.524883270263672,50.776180267333984
