Date,AIG,BAC,BMY,C,CSCO,GE,HD,IBM,INTC,JNJ,KO,LLY,MRK,MSFT,PFE,PG,T,VZ,WMT,XOM
1998-09-17,519.5320434570312,14.446104049682617,17.48468589782715,109.87055206298828,10.659028053283691,71.1561508178711,17.111833572387695,32.29436492919922,12.337367057800293,19.77223777770996,13.741236686706543,39.57073211669922,25.161109924316406,17.312612533569336,12.63412857055664,18.31430435180664,5.422089576721191,11.358028411865234,6.810817241668701,14.975939750671387
1998-09-24,488.37579345703125,13.155179977416992,18.1735897064209,95.95683288574219,9.945075988769531,67.3470458984375,15.16785717010498,31.42320442199707,12.151372909545898,19.476661682128906,13.652383804321289,38.31694793701172,23.526830673217773,16.76981544494629,12.545156478881836,17.38255500793457,5.66130256652832,11.783769607543945,5.768074989318848,15.04249095916748
1998-10-01,437.35723876953125,12.03329849243164,16.28834342956543,81.24344635009766,7.0590949058532715,63.715145111083984,13.823864936828613,29.528017044067383,11.203707695007324,19.243316650390625,14.999861717224121,34.92255401611328,22.84589195251465,14.341472625732422,10.750872611999512,18.910015106201172,6.115799427032471,12.4071683883667,6.203649520874023,15.774653434753418
1998-10-08,462.6716613769531,11.818147659301758,17.331069946289062,91.15896606445312,8.386443138122559,65.9451904296875,14.879861831665039,31.912263870239258,11.699682235717773,19.88114356994629,15.251587867736816,35.47299575805664,23.49278450012207,15.265201568603516,11.388509750366211,19.551555633544922,5.569883346557617,12.269937515258789,6.454432010650635,15.761345863342285
1998-10-15,553.4144287109375,13.385698318481445,18.60428810119629,112.42942810058594,9.271345138549805,71.25481414794922,16.65584373474121,34.892574310302734,12.337367057800293,20.11447525024414,15.873499870300293,38.164066314697266,24.196441650390625,16.21748161315918,11.625773429870605,20.483312606811523,5.521727085113525,12.269937515258789,6.8570098876953125,16.09414291381836
1998-10-22,494.9963684082031,13.49327564239502,19.08721923828125,113.38900756835938,10.116023063659668,72.15737915039062,16.199851989746094,35.74845504760742,12.642925262451172,20.11447525024414,16.006755828857422,37.82767105102539,23.96944236755371,16.10321044921875,12.537741661071777,20.692541122436523,5.746450424194336,12.407807350158691,6.843811988830566,15.002558708190918
1998-10-29,545.2359008789062,14.845684051513672,19.218929290771484,112.90921783447266,10.548420906066895,75.39625549316406,17.08784294128418,36.161128997802734,13.435603141784668,20.378944396972656,17.08769989013672,39.63188934326172,25.1157283782959,16.07463836669922,12.574813842773438,21.366952896118164,6.059458255767822,13.57199764251709,7.18699312210083,15.335365295410156
1998-11-05,525.3738403320312,14.015795707702637,19.64700698852539,108.8734359741211,10.628861427307129,74.0688705444336,17.759841918945312,38.42311477661133,14.699740409851074,20.70563316345215,16.910015106201172,41.22208023071289,26.14849090576172,16.92217254638672,12.604146957397461,22.1486759185791,6.19589376449585,13.464765548706055,7.365184307098389,14.96262264251709
1998-11-12,566.2662963867188,15.060832023620605,20.382394790649414,113.69083404541016,11.724931716918945,77.94491577148438,18.671829223632812,38.93910598754883,15.576940536499023,21.390113830566406,16.806364059448242,41.62453079223633,27.124521255493164,16.722196578979492,13.220614433288574,21.826799392700195,6.211942195892334,13.495400428771973,7.747964382171631,15.140271186828613
1998-11-19,618.8427124023438,16.244190216064453,21.556821823120117,134.56634521484375,12.398667335510254,79.16607666015625,19.487812042236328,40.837100982666016,15.55922794342041,20.673503875732422,17.369037628173828,44.5057487487793,28.781497955322266,18.931507110595703,13.577126502990723,22.179323196411133,6.4687676429748535,14.337907791137695,7.9987473487854,15.56863784790039
1998-11-26,574.445068359375,15.998290061950684,22.544658660888672,129.2671356201172,12.58972454071045,77.254638671875,19.22382354736328,41.00545883178711,16.09971809387207,20.096193313598633,16.48059844970703,43.586212158203125,28.758798599243164,19.312416076660156,13.436005592346191,22.041378021240234,6.155764102935791,13.44944953918457,7.820558547973633,15.260744094848633
1998-12-03,579.0861206054688,15.057402610778809,22.412944793701172,126.53726959228516,12.991949081420898,76.45819091796875,20.988462448120117,41.49525451660156,16.897174835205078,19.940181732177734,15.935717582702637,43.37166976928711,27.685062408447266,20.359939575195312,13.799945831298828,20.6312255859375,6.292201519012451,13.75582218170166,8.10434341430664,15.836368560791016
1998-12-10,586.8800659179688,13.83486270904541,21.304378509521484,122.3621826171875,13.303680419921875,78.15724182128906,20.46014404296875,40.25546646118164,16.179466247558594,20.002580642700195,15.401559829711914,43.70882034301758,26.92203140258789,20.378984451293945,13.755386352539062,21.550891876220703,6.372461795806885,13.250310897827148,8.000362396240234,16.184412002563477
1998-12-17,616.886474609375,15.2431001663208,22.522706985473633,132.9604949951172,15.525984764099121,86.1216812133789,23.053680419921875,45.306495666503906,17.721210479736328,19.6749210357666,16.603408813476562,41.99235534667969,27.263689041137695,21.874073028564453,14.30500316619873,22.930387496948242,6.773748397827148,14.108134269714355,8.608150482177734,16.07731819152832
1998-12-24,607.1442260742188,15.274051666259766,23.13736343383789,129.90945434570312,14.912590026855469,86.9180679321289,23.557985305786133,45.7350959777832,16.897174835205078,20.96994400024414,16.09893226623535,44.38315963745117,27.115650177001953,21.17889976501465,14.988313674926758,22.623830795288086,6.870059013366699,14.092812538146973,8.535476684570312,15.98361873626709
