Date,AIG,BAC,BMY,C,CSCO,CVX,GE,HD,IBM,INTC,JNJ,KO,MRK,MSFT,PFE,PG,T,VZ,WMT,XOM
2001-09-17,787.9963989257812,14.000191688537598,19.656097412109375,192.71192932128906,7.780689239501953,16.645132064819336,82.4991683959961,19.247169494628906,44.9103889465332,10.997636795043945,27.03154182434082,11.54107666015625,25.09099769592285,15.148256301879883,13.083131790161133,17.234493255615234,6.129051208496094,13.412127494812012,9.551884651184082,16.280807495117188
2001-09-24,916.6853637695312,16.03158950805664,21.413591384887695,214.65435791015625,7.838610649108887,16.791757583618164,98.05016326904297,22.30486297607422,45.51581954956055,11.647236824035645,28.666702270507812,11.595194816589355,25.43471336364746,15.593157768249512,14.654563903808594,18.72385597229004,6.526573181152344,14.328344345092773,10.603425979614258,17.902982711791992
2001-10-01,928.67236328125,15.408441543579102,22.161287307739258,228.4346160888672,9.614848136901855,17.52286720275879,99.15596771240234,22.9094295501709,48.64216613769531,12.513371467590332,28.304481506347656,11.261075973510742,26.068655014038086,17.589155197143555,15.272180557250977,18.69814109802246,6.216310501098633,14.421014785766602,11.224645614624023,18.48914337158203
2001-10-08,983.555908203125,14.551958084106445,22.731557846069336,238.82290649414062,10.90841293334961,18.030080795288086,103.25994873046875,24.22900390625,50.04161071777344,14.257040977478027,28.64081573486328,11.087827682495117,26.412378311157227,17.18082618713379,14.932311058044434,18.505212783813477,6.160874843597412,13.946762084960938,11.331746101379395,19.216169357299805
2001-10-15,958.9935913085938,15.655505180358887,22.5495548248291,243.0098876953125,10.76038932800293,17.186037063598633,98.6264419555664,23.4907283782959,50.93981170654297,13.761286735534668,30.229402542114258,12.025830268859863,24.968782424926758,17.644012451171875,15.469520568847656,18.456340789794922,6.089704513549805,13.960099220275879,11.355305671691895,18.420997619628906
2001-10-22,984.8482666015625,16.649248123168945,21.670499801635742,257.4792175292969,11.127222061157227,17.619953155517578,102.94219207763672,23.420974731445312,55.162879943847656,14.735696792602539,30.35875129699707,12.161957740783691,25.129180908203125,18.954357147216797,15.604742050170898,18.96953010559082,5.470130443572998,13.496087074279785,11.443133354187012,18.657264709472656
2001-10-29,958.9935913085938,16.709640502929688,20.53973960876465,248.73403930664062,11.107916831970215,17.326717376708984,100.50627899169922,23.43840789794922,54.33911895751953,14.986419677734375,30.5191593170166,12.097613334655762,24.835121154785156,18.710573196411133,15.422015190124512,19.654870986938477,5.387796878814697,13.693428039550781,11.346739768981934,18.06656265258789
2001-11-05,936.5463256835938,17.308086395263672,21.279373168945312,256.8981628417969,12.356433868408203,17.73089599609375,106.9931869506836,24.478958129882812,56.61192321777344,15.886739730834961,30.81928062438965,12.18175983428955,24.67470932006836,19.871606826782227,15.39643383026123,19.993654251098633,5.364076137542725,13.381418228149414,11.803004264831543,18.289222717285156
2001-11-12,953.3526611328125,17.16807746887207,21.554319381713867,259.5576171875,12.88415241241455,16.5341739654541,108.15816497802734,26.623973846435547,56.89044189453125,17.467052459716797,31.005556106567383,12.357489585876465,24.78547477722168,20.036157608032227,15.615706443786621,20.36348533630371,5.460363388061523,13.413429260253906,11.803004264831543,17.15779685974121
2001-11-19,950.7673950195312,17.84063148498535,21.589176177978516,265.6209716796875,12.607422828674316,17.288545608520508,108.60831451416016,27.077411651611328,57.312782287597656,17.712263107299805,31.643829345703125,12.164430618286133,25.178829193115234,19.719234466552734,15.993242263793945,20.288463592529297,5.477107524871826,13.066765785217285,11.952958106994629,17.56914520263672
2001-11-26,968.3958740234375,16.84964942932129,20.81854248046875,254.77066040039062,13.154457092285156,16.975048065185547,101.9360580444336,27.11810874938965,57.43205642700195,18.624677658081055,30.232120513916016,11.622418403625488,25.873889923095703,19.56686782836914,15.868664741516113,20.032461166381836,5.216160297393799,12.533421516418457,11.813715934753418,17.093814849853516
2001-12-03,962.5187377929688,17.34376335144043,20.841785430908203,261.73828125,13.617815017700195,17.418350219726562,98.36170959472656,28.787334442138672,59.8218879699707,18.955425262451172,29.401708602905273,11.576741218566895,25.58746337890625,20.670000076293945,15.79172134399414,19.5074520111084,5.225929260253906,12.7627534866333,11.854419708251953,17.400041580200195
2001-12-10,943.1409301757812,17.024471282958984,19.36248207092285,248.33477783203125,12.47870922088623,16.773366928100586,99.685546875,29.020360946655273,60.169734954833984,18.9725399017334,29.22007179260254,11.489790916442871,22.300128936767578,20.551156997680664,14.450701713562012,20.663476943969727,5.435242176055908,12.586753845214844,11.58022403717041,16.847003936767578
2001-12-17,940.6718139648438,17.074369430541992,20.485509872436523,266.7380065917969,11.706430435180664,17.691909790039062,109.48202514648438,30.004993438720703,60.616905212402344,18.482118606567383,30.98986053466797,12.118314743041992,22.891305923461914,20.58164405822754,15.022273063659668,20.85485076904297,5.484086513519287,12.573427200317383,12.332113265991211,17.59657096862793
2001-12-24,943.2583618164062,17.609333038330078,20.059541702270508,272.26953125,11.931679725646973,18.0593204498291,107.8404312133789,30.004993438720703,61.064064025878906,18.385162353515625,31.067729949951172,11.718342781066895,22.849082946777344,20.682193756103516,14.802440643310547,20.562620162963867,5.510594844818115,12.87208366394043,12.514898300170898,18.18160057067871
